the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.082       0.07        0.29           0.129       0.080       0.160     
2          12              48                1000      0.086       0.14        0.56           0.121       0.084       0.142     
4          24              96                1000      0.089       0.27        1.08           0.121       0.088       0.218     
8          48              192               1000      0.101       0.48        1.91           0.123       0.099       0.242     
16         96              384               1000      0.122       0.79        3.16           0.147       0.118       0.190     
32         192             768               1000      0.159       1.21        4.84           0.190       0.155       0.210     
64         384             1536              1000      0.236       1.63        6.50           0.474       0.232       0.254     
128        768             3072              1000      0.386       1.99        7.96           0.494       0.379       0.436     
256        1536            6144              1000      0.693       2.22        8.86           0.801       0.675       0.754     
512        3072            12288             1000      1.296       2.37        9.48           1.346       1.272       1.351     
1024       6144            24576             1000      2.512       2.45        9.79           2.710       2.458       2.612     
2048       12288           49152             1000      4.878       2.52        10.08          8.265       4.751       4.936     
4096       24576           98304             1000      9.693       2.54        10.14          9.819       9.592       9.868     
8192       49152           196608            1000      19.429      2.53        10.12          25.866      19.211      19.525    
16384      98304           393216            1000      38.932      2.53        10.10          43.324      38.731      39.033    
32768      196608          786432            1000      77.988      2.52        10.08          115.021     77.465      78.194    
65536      393216          1572864           1000      156.561     2.51        10.05          207.309     155.533     156.489   
131072     786432          3145728           1000      310.561     2.53        10.13          327.782     309.394     311.981   
262144     1572864         6291456           1000      620.907     2.53        10.13          637.296     619.257     620.744   
524288     3145728         12582912          1000      1241.325    2.53        10.14          1255.235    1238.531    1239.142  
1048576    6291456         25165824          1000      2847.683    2.21        8.84           2881.541    2832.547    2842.987  

