the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.431       0.00        0.04           0.740       0.400       1.860     
2          4               32                1000      0.399       0.01        0.08           0.600       0.360       1.580     
4          8               64                1000      0.416       0.02        0.15           0.640       0.360       2.220     
8          16              128               1000      0.414       0.04        0.31           0.580       0.360       2.080     
16         32              256               1000      0.430       0.07        0.60           0.720       0.340       2.520     
32         64              512               1000      0.428       0.15        1.20           0.620       0.380       1.280     
64         128             1024              1000      0.454       0.28        2.25           1.000       0.360       1.960     
128        256             2048              1000      0.510       0.50        4.01           5.420       0.440       2.620     
256        512             4096              1000      0.623       0.82        6.57           1.040       0.520       2.040     
512        1024            8192              1000      0.811       1.26        10.10          5.920       0.740       1.900     
1024       2048            16384             1000      1.208       1.70        13.56          10.420      1.140       2.680     
2048       4096            32768             1000      1.988       2.06        16.48          2.180       1.940       4.240     
4096       8192            65536             1000      3.598       2.28        18.21          10.200      3.500       7.060     
8192       16384           131072            1000      6.716       2.44        19.52          18.160      6.560       16.600    
16384      32768           262144            1000      12.927      2.53        20.28          32.000      12.720      28.520    
32768      65536           524288            1000      26.322      2.49        19.92          95.660      25.000      58.460    
65536      131072          1048576           1000      131.789     0.99        7.96           177.720     123.320     114.280   
131072     262144          2097152           1000      280.871     0.93        7.47           334.700     269.220     260.080   
262144     524288          4194304           1000      666.414     0.79        6.29           784.260     642.740     630.820   
524288     1048576         8388608           1000      1574.142    0.67        5.33           1659.700    1543.280    1553.540  
1048576    2097152         16777216          1000      3596.055    0.58        4.67           3905.980    3504.920    3586.760  

