the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.099       0.01        0.08           0.310       0.098       0.239     
2          2               16                1000      0.100       0.02        0.16           0.316       0.099       0.375     
4          4               32                1000      0.100       0.04        0.32           0.125       0.100       0.227     
8          8               64                1000      0.094       0.09        0.68           0.130       0.082       0.336     
16         16              128               1000      0.102       0.16        1.25           0.303       0.101       0.238     
32         32              256               1000      0.104       0.31        2.47           0.365       0.101       0.330     
64         64              512               1000      0.102       0.63        5.03           0.151       0.096       0.360     
128        128             1024              1000      0.129       0.99        7.94           0.374       0.126       0.331     
256        256             2048              1000      0.171       1.50        11.98          0.430       0.163       0.438     
512        512             4096              1000      0.260       1.97        15.74          0.481       0.249       0.531     
1024       1024            8192              1000      0.389       2.63        21.03          0.640       0.382       0.592     
2048       2048            16384             1000      0.698       2.93        23.48          1.206       0.677       1.134     
4096       4096            32768             1000      1.449       2.83        22.62          1.722       1.418       2.113     
8192       8192            65536             1000      2.649       3.09        24.74          3.462       2.619       3.723     
16384      16384           131072            1000      5.082       3.22        25.79          7.161       4.987       6.409     
32768      32768           262144            1000      11.713      2.80        22.38          12.294      11.197      12.726    
65536      65536           524288            1000      23.092      2.84        22.70          172.945     21.969      27.272    
131072     131072          1048576           1000      45.551      2.88        23.02          126.992     43.647      55.713    
262144     262144          2097152           1000      89.566      2.93        23.41          115.735     87.122      114.505   
524288     524288          4194304           1000      225.195     2.33        18.63          264.851     211.979     245.690   
1048576    1048576         8388608           1000      533.626     1.97        15.72          589.594     514.421     540.451   

