the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.083       0.01        0.10           0.108       0.080       0.329     
2          2               16                1000      0.084       0.02        0.19           0.306       0.082       0.130     
4          4               32                1000      0.092       0.04        0.35           0.209       0.088       0.118     
8          8               64                1000      0.104       0.08        0.61           0.214       0.099       0.133     
16         16              128               1000      0.158       0.10        0.81           0.363       0.127       0.185     
32         32              256               1000      0.209       0.15        1.22           0.410       0.183       0.223     
64         64              512               1000      0.367       0.17        1.39           0.495       0.275       0.397     
128        128             1024              1000      0.631       0.20        1.62           0.842       0.477       0.626     
256        256             2048              1000      1.280       0.20        1.60           1.578       0.875       1.590     
512        512             4096              1000      2.472       0.21        1.66           3.196       1.715       1.843     
1024       1024            8192              1000      5.985       0.17        1.37           11.046      3.837       5.648     
2048       2048            16384             1000      11.924      0.17        1.37           16.999      11.708      13.030    
4096       4096            32768             1000      22.548      0.18        1.45           28.300      13.265      21.238    
8192       8192            65536             1000      47.708      0.17        1.37           53.000      42.628      42.902    
16384      16384           131072            1000      84.590      0.19        1.55           104.207     53.283      71.219    
32768      32768           262144            1000      191.432     0.17        1.37           202.995     179.289     179.953   
65536      65536           524288            1000      381.440     0.17        1.37           414.472     231.455     370.867   
131072     131072          1048576           1000      736.185     0.18        1.42           828.222     479.497     593.164   
262144     262144          2097152           1000      1535.820    0.17        1.37           1648.267    973.280     1532.827  
524288     524288          4194304           1000      3046.825    0.17        1.38           3210.655    1929.613    1964.044  
1048576    1048576         8388608           1000      6168.626    0.17        1.36           6415.248    3907.010    4371.424  

