the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.157       0.01        0.03           0.191       0.152       0.422     
2          2               8                 1000      0.158       0.01        0.05           0.192       0.150       0.173     
4          4               16                1000      0.160       0.02        0.10           0.204       0.155       0.274     
8          8               32                1000      0.162       0.05        0.20           0.206       0.157       0.375     
16         16              64                1000      0.167       0.10        0.38           0.348       0.158       0.246     
32         32              128               1000      0.174       0.18        0.74           0.446       0.168       0.275     
64         64              256               1000      0.194       0.33        1.32           0.399       0.186       0.267     
128        128             512               1000      0.253       0.51        2.03           0.302       0.244       0.316     
256        256             1024              1000      0.370       0.69        2.77           0.569       0.360       0.406     
512        512             2048              1000      0.614       0.83        3.34           0.692       0.604       0.664     
1024       1024            4096              1000      1.078       0.95        3.80           1.301       1.070       1.179     
2048       2048            8192              1000      2.011       1.02        4.07           2.072       2.001       2.069     
4096       4096            16384             1000      3.884       1.05        4.22           11.662      3.866       3.930     
8192       8192            32768             1000      7.616       1.08        4.30           15.700      7.590       7.633     
16384      16384           65536             1000      15.064      1.09        4.35           21.597      15.043      15.180    
32768      32768           131072            1000      29.999      1.09        4.37           37.351      29.940      30.364    
65536      65536           262144            1000      59.857      1.09        4.38           65.956      59.744      60.169    
131072     131072          524288            1000      119.477     1.10        4.39           126.969     119.362     119.579   
262144     262144          1048576           1000      238.685     1.10        4.39           246.339     238.502     238.706   
524288     524288          2097152           1000      477.100     1.10        4.40           489.207     476.818     477.236   
1048576    1048576         4194304           1000      954.503     1.10        4.39           967.301     953.476     954.150   

