the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.104       0.06        0.23           0.160       0.100       0.740     
4          24              96                1000      0.118       0.20        0.81           0.200       0.100       0.660     
16         96              384               1000      0.163       0.59        2.36           8.700       0.140       0.600     
64         384             1536              1000      0.194       1.98        7.94           0.240       0.180       0.620     
256        1536            6144              1000      0.387       3.97        15.87          0.400       0.380       2.000     
1024       6144            24576             1000      1.208       5.09        20.35          1.280       1.180       5.160     
4096       24576           98304             1000      10.495      2.34        9.37           25.640      10.360      21.440    
16384      98304           393216            1000      88.758      1.11        4.43           102.220     88.240      124.740   
65536      393216          1572864           1000      358.582     1.10        4.39           423.340     357.740     630.700   
262144     1572864         6291456           1000      2791.636    0.56        2.25           3035.560    2768.960    2958.480  
1048576    6291456         25165824          1000      15382.215   0.41        1.64           15435.020   15315.980   15017.740 

