the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.126       0.06        0.13           0.580       0.040       0.580     
2          14              32                1000      0.127       0.11        0.25           0.400       0.060       0.140     
4          28              64                1000      0.161       0.17        0.40           0.300       0.080       0.680     
8          56              128               1000      0.175       0.32        0.73           0.620       0.100       0.340     
16         112             256               1000      0.132       0.85        1.94           0.400       0.080       0.500     
32         224             512               1000      0.156       1.43        3.27           0.420       0.100       0.380     
64         448             1024              1000      0.192       2.33        5.33           0.400       0.160       0.360     
128        896             2048              1000      0.274       3.28        7.49           0.460       0.240       0.600     
256        1792            4096              1000      0.443       4.04        9.24           0.900       0.420       0.880     
512        3584            8192              1000      0.871       4.11        9.40           8.300       0.780       2.640     
1024       7168            16384             1000      1.443       4.97        11.36          2.100       1.400       4.640     
2048       14336           32768             1000      2.836       5.06        11.55          3.460       2.680       11.440    
4096       28672           65536             1000      5.423       5.29        12.08          7.560       5.280       18.580    
8192       57344           131072            1000      10.356      5.54        12.66          16.520      10.200      33.580    
16384      114688          262144            1000      20.685      5.54        12.67          37.860      20.200      67.180    
32768      229376          524288            1000      43.263      5.30        12.12          103.280     40.280      115.420   
65536      458752          1048576           1000      201.800     2.27        5.20           241.200     190.880     208.280   
131072     917504          2097152           1000      364.466     2.52        5.75           401.940     351.960     360.720   
262144     1835008         4194304           1000      707.576     2.59        5.93           762.860     696.020     699.520   
524288     3670016         8388608           1000      1521.626    2.41        5.51           1723.480    1493.560    1510.920  
1048576    7340032         16777216          1000      3168.954    2.32        5.29           3372.540    3136.680    3176.020  

