the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.049       0.02        0.08           0.060       0.040       0.060     
2          2               8                 1000      0.052       0.04        0.15           0.060       0.040       0.060     
4          4               16                1000      0.053       0.08        0.30           0.060       0.040       0.120     
8          8               32                1000      0.057       0.14        0.57           0.080       0.040       0.280     
16         16              64                1000      0.064       0.25        1.01           0.100       0.060       0.180     
32         32              128               1000      0.088       0.36        1.45           0.160       0.080       0.360     
64         64              256               1000      0.134       0.48        1.91           0.240       0.120       0.340     
128        128             512               1000      0.220       0.58        2.32           0.420       0.220       0.580     
256        256             1024              1000      0.370       0.69        2.77           0.480       0.360       0.680     
512        512             2048              1000      0.700       0.73        2.92           0.900       0.700       1.220     
1024       1024            4096              1000      1.344       0.76        3.05           1.440       1.340       1.700     
2048       2048            8192              1000      2.488       0.82        3.29           2.680       2.480       3.220     
4096       4096            16384             1000      4.852       0.84        3.38           13.140      4.820       7.160     
8192       8192            32768             1000      9.514       0.86        3.44           22.560      9.460       12.660    
16384      16384           65536             1000      18.880      0.87        3.47           28.980      18.800      19.640    
32768      32768           131072            1000      37.266      0.88        3.52           47.520      37.120      45.380    
65536      65536           262144            1000      74.347      0.88        3.53           85.460      74.000      80.060    
131072     131072          524288            1000      150.040     0.87        3.49           212.460     147.860     158.920   
262144     262144          1048576           1000      318.854     0.82        3.29           501.460     295.460     311.700   
524288     524288          2097152           1000      935.158     0.56        2.24           1229.580    660.260     619.840   
1048576    1048576         4194304           1000      1235.807    0.85        3.39           1318.780    1229.360    1242.840  

