the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.264       0.01        0.06           0.376       0.260       0.858     
2          4               32                1000      0.266       0.02        0.12           0.393       0.263       0.746     
4          8               64                1000      0.267       0.03        0.24           0.490       0.265       0.793     
8          16              128               1000      0.280       0.06        0.46           0.543       0.277       0.692     
16         32              256               1000      0.300       0.11        0.85           0.617       0.296       0.691     
32         64              512               1000      0.354       0.18        1.45           0.577       0.347       0.587     
64         128             1024              1000      0.457       0.28        2.24           0.842       0.449       0.856     
128        256             2048              1000      0.662       0.39        3.09           0.889       0.654       0.999     
256        512             4096              1000      1.081       0.47        3.79           1.376       1.062       1.515     
512        1024            8192              1000      1.910       0.54        4.29           2.273       1.889       2.756     
1024       2048            16384             1000      3.541       0.58        4.63           4.020       3.514       4.123     
2048       4096            32768             1000      6.825       0.60        4.80           7.151       6.774       7.368     
4096       8192            65536             1000      13.415      0.61        4.89           19.802      13.293      14.489    
8192       16384           131072            1000      26.932      0.61        4.87           34.480      26.394      27.581    
16384      32768           262144            1000      53.266      0.62        4.92           59.906      52.490      55.587    
32768      65536           524288            1000      105.909     0.62        4.95           114.414     104.783     106.953   
65536      131072          1048576           1000      212.403     0.62        4.94           225.393     209.028     210.886   
131072     262144          2097152           1000      419.449     0.62        5.00           439.985     417.553     424.443   
262144     524288          4194304           1000      847.708     0.62        4.95           885.122     834.934     852.331   
524288     1048576         8388608           1000      1679.631    0.62        4.99           1738.630    1669.443    1673.145  
1048576    2097152         16777216          1000      3376.066    0.62        4.97           3475.390    3339.426    3345.833  

