the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.089       0.01        0.13           0.130       0.076       0.231     
2          2               24                1000      0.092       0.02        0.26           0.223       0.078       0.135     
4          4               48                1000      0.093       0.04        0.52           0.134       0.080       0.269     
8          8               96                1000      0.088       0.09        1.10           0.095       0.079       0.310     
16         16              192               1000      0.089       0.18        2.17           0.099       0.081       0.264     
32         32              384               1000      0.090       0.35        4.26           0.127       0.082       0.212     
64         64              768               1000      0.095       0.67        8.06           0.219       0.087       0.178     
128        128             1536              1000      0.107       1.19        14.31          0.138       0.098       0.194     
256        256             3072              1000      0.128       2.00        23.95          0.174       0.117       0.301     
512        512             6144              1000      0.175       2.92        35.08          0.265       0.165       0.396     
1024       1024            12288             1000      0.279       3.68        44.11          0.338       0.266       0.432     
2048       2048            24576             1000      0.547       3.74        44.90          1.288       0.521       0.865     
4096       4096            49152             1000      1.016       4.03        48.39          1.111       0.980       1.772     
8192       8192            98304             1000      1.782       4.60        55.17          2.535       1.739       3.044     
16384      16384           196608            1000      3.920       4.18        50.15          5.478       3.653       5.968     
32768      32768           393216            1000      8.729       3.75        45.05          11.556      8.008       10.789    
65536      65536           786432            1000      19.000      3.45        41.39          182.435     17.658      23.745    
131072     131072          1572864           1000      38.046      3.45        41.34          63.443      36.457      46.920    
262144     262144          3145728           1000      90.144      2.91        34.90          115.495     85.877      112.037   
524288     524288          6291456           1000      219.782     2.39        28.63          268.603     212.108     224.419   
1048576    1048576         12582912          1000      476.475     2.20        26.41          531.169     459.849     476.280   

