the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.079       0.01        0.10           0.240       0.040       0.060     
2          2               16                1000      0.080       0.03        0.20           0.220       0.040       0.080     
4          4               32                1000      0.079       0.05        0.41           0.100       0.060       0.060     
8          8               64                1000      0.091       0.09        0.70           0.140       0.040       0.080     
16         16              128               1000      0.090       0.18        1.41           0.120       0.060       0.100     
32         32              256               1000      0.082       0.39        3.11           0.200       0.060       0.100     
64         64              512               1000      0.093       0.69        5.52           6.240       0.040       0.160     
128        128             1024              1000      0.085       1.50        11.98          0.240       0.040       0.100     
256        256             2048              1000      0.086       2.98        23.83          0.180       0.060       0.100     
512        512             4096              1000      0.101       5.07        40.58          0.120       0.040       0.340     
1024       1024            8192              1000      0.100       10.23       81.82          0.180       0.060       0.180     
2048       2048            16384             1000      0.100       20.50       164.00         0.160       0.060       0.180     
4096       4096            32768             1000      0.100       40.89       327.09         0.200       0.060       0.260     
8192       8192            65536             1000      0.103       79.17       633.32         0.120       0.060       0.120     
16384      16384           131072            1000      0.098       166.37      1330.95        0.240       0.060       0.100     
32768      32768           262144            1000      0.106       307.85      2462.83        0.200       0.060       0.120     
65536      65536           524288            1000      0.105       622.26      4978.05        0.200       0.060       0.100     
131072     131072          1048576           1000      0.108       1216.11     9728.86        0.200       0.060       0.400     
262144     262144          2097152           1000      0.110       2376.21     19009.72       0.120       0.060       0.160     
524288     524288          4194304           1000      0.110       4759.33     38074.65       0.120       0.060       0.120     
1048576    1048576         8388608           1000      0.111       9465.39     75723.12       0.200       0.080       0.100     

