the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.079       0.072       0.130     
2          2               8                 1000      0.074       0.03        0.11           0.093       0.073       0.304     
4          4               16                1000      0.074       0.05        0.22           0.088       0.074       0.452     
8          8               32                1000      0.077       0.10        0.42           0.092       0.077       0.142     
16         16              64                1000      0.082       0.20        0.78           0.087       0.081       0.262     
32         32              128               1000      0.092       0.35        1.39           0.107       0.092       0.165     
64         64              256               1000      0.110       0.58        2.33           0.127       0.110       0.343     
128        128             512               1000      0.148       0.86        3.46           0.167       0.148       0.527     
256        256             1024              1000      0.223       1.15        4.59           0.242       0.222       0.457     
512        512             2048              1000      0.375       1.37        5.46           0.389       0.374       0.781     
1024       1024            4096              1000      0.674       1.52        6.08           0.690       0.673       1.107     
2048       2048            8192              1000      1.275       1.61        6.42           1.294       1.275       1.705     
4096       4096            16384             1000      2.485       1.65        6.59           2.503       2.485       2.721     
8192       8192            32768             1000      4.890       1.68        6.70           4.896       4.889       5.280     
16384      16384           65536             1000      9.720       1.69        6.74           15.516      9.711       9.969     
32768      32768           131072            1000      19.356      1.69        6.77           45.726      19.326      19.624    
65536      65536           262144            1000      38.654      1.70        6.78           56.057      38.566      39.127    
131072     131072          524288            1000      77.100      1.70        6.80           84.866      77.045      77.560    
262144     262144          1048576           1000      154.088     1.70        6.81           165.774     154.003     155.057   
524288     524288          2097152           1000      308.042     1.70        6.81           319.379     307.914     309.231   
1048576    1048576         4194304           1000      615.938     1.70        6.81           629.065     615.743     617.649   

