the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.459       0.01        0.05           2.240       0.380       0.660     
2          12              48                1000      0.449       0.03        0.11           1.180       0.380       0.940     
4          24              96                1000      0.447       0.05        0.21           0.780       0.380       1.100     
8          48              192               1000      0.463       0.10        0.41           0.860       0.420       1.460     
16         96              384               1000      0.476       0.20        0.81           6.900       0.400       0.820     
32         192             768               1000      0.525       0.37        1.46           9.720       0.460       1.040     
64         384             1536              1000      0.599       0.64        2.56           0.960       0.520       1.380     
128        768             3072              1000      0.744       1.03        4.13           1.100       0.680       1.360     
256        1536            6144              1000      1.087       1.41        5.65           1.760       1.040       1.400     
512        3072            12288             1000      1.763       1.74        6.97           2.000       1.700       2.300     
1024       6144            24576             1000      3.045       2.02        8.07           11.620      2.960       3.300     
2048       12288           49152             1000      5.522       2.23        8.90           5.780       5.440       6.220     
4096       24576           98304             1000      10.573      2.32        9.30           18.980      10.440      10.780    
8192       49152           196608            1000      20.587      2.39        9.55           27.160      20.340      22.460    
16384      98304           393216            1000      40.751      2.41        9.65           49.720      40.440      42.180    
32768      196608          786432            1000      80.974      2.43        9.71           89.320      80.700      86.140    
65536      393216          1572864           1000      161.764     2.43        9.72           172.280     160.780     170.400   
131072     786432          3145728           1000      339.836     2.31        9.26           360.620     330.660     337.280   
262144     1572864         6291456           1000      674.882     2.33        9.32           693.580     671.160     690.040   
524288     3145728         12582912          1000      1338.813    2.35        9.40           1355.640    1320.080    1329.900  
1048576    6291456         25165824          1000      2665.055    2.36        9.44           2684.780    2637.940    2662.800  

