the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.204       0.01        0.08           0.600       0.180       0.540     
2          4               32                1000      0.222       0.02        0.14           0.400       0.160       0.560     
4          8               64                1000      0.286       0.03        0.22           0.680       0.220       0.460     
8          16              128               1000      0.378       0.04        0.34           7.340       0.260       1.000     
16         32              256               1000      0.488       0.07        0.52           1.420       0.380       0.960     
32         64              512               1000      0.776       0.08        0.66           0.940       0.700       0.780     
64         128             1024              1000      1.271       0.10        0.81           1.420       1.200       1.440     
128        256             2048              1000      2.321       0.11        0.88           2.520       2.180       2.360     
256        512             4096              1000      4.291       0.12        0.95           13.240      4.200       4.660     
512        1024            8192              1000      8.413       0.12        0.97           15.500      8.260       12.060    
1024       2048            16384             1000      16.416      0.12        1.00           27.080      16.200      16.740    
2048       4096            32768             1000      32.294      0.13        1.01           125.000     31.740      58.480    
4096       8192            65536             1000      64.100      0.13        1.02           83.000      63.760      122.980   
8192       16384           131072            1000      127.869     0.13        1.03           149.080     127.300     129.040   
16384      32768           262144            1000      255.259     0.13        1.03           306.240     254.340     368.620   
32768      65536           524288            1000      510.064     0.13        1.03           734.680     506.940     792.860   
65536      131072          1048576           1000      1030.349    0.13        1.02           1792.220    1017.980    1538.040  
131072     262144          2097152           1000      3488.033    0.08        0.60           3903.480    2054.600    3891.760  
262144     524288          4194304           1000      7656.016    0.07        0.55           8492.360    4269.620    7956.520  
524288     1048576         8388608           1000      14403.026   0.07        0.58           15972.440   8268.620    13168.920 
1048576    2097152         16777216          1000      29973.167   0.07        0.56           31760.300   20527.620   27907.000 

