the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.118       0.06        0.14           1.340       0.080       0.140     
2          14              32                1000      0.115       0.12        0.28           0.320       0.060       0.680     
4          28              64                1000      0.115       0.24        0.55           0.540       0.060       0.340     
8          56              128               1000      0.131       0.43        0.98           0.460       0.060       0.560     
16         112             256               1000      0.131       0.85        1.95           0.620       0.080       0.360     
32         224             512               1000      0.138       1.63        3.72           0.480       0.100       0.500     
64         448             1024              1000      0.172       2.60        5.95           0.440       0.140       0.260     
128        896             2048              1000      0.255       3.51        8.03           0.500       0.240       0.520     
256        1792            4096              1000      0.444       4.03        9.22           0.640       0.420       1.520     
512        3584            8192              1000      0.868       4.13        9.43           1.300       0.800       3.660     
1024       7168            16384             1000      1.526       4.70        10.73          2.140       1.480       5.460     
2048       14336           32768             1000      3.340       4.29        9.81           9.240       3.240       12.640    
4096       28672           65536             1000      7.660       3.74        8.56           15.060      7.540       21.920    
8192       57344           131072            1000      12.644      4.54        10.37          22.300      12.440      34.540    
16384      114688          262144            1000      18.758      6.11        13.98          32.980      18.420      67.520    
32768      229376          524288            1000      37.918      6.05        13.83          102.900     36.640      120.280   
65536      458752          1048576           1000      208.487     2.20        5.03           252.720     197.040     211.000   
131072     917504          2097152           1000      362.805     2.53        5.78           433.340     353.940     357.240   
262144     1835008         4194304           1000      704.617     2.60        5.95           738.360     691.540     693.060   
524288     3670016         8388608           1000      1508.394    2.43        5.56           1561.700    1487.880    1491.060  
1048576    7340032         16777216          1000      3191.799    2.30        5.26           3283.000    3160.260    3192.820  

