the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.083       0.074       0.498     
2          2               24                1000      0.074       0.03        0.32           0.095       0.074       0.480     
4          4               48                1000      0.075       0.05        0.64           0.096       0.075       0.493     
8          8               96                1000      0.077       0.10        1.25           0.085       0.076       0.133     
16         16              192               1000      0.079       0.20        2.44           0.086       0.078       0.133     
32         32              384               1000      0.082       0.39        4.68           0.093       0.081       0.313     
64         64              768               1000      0.087       0.74        8.83           0.096       0.086       0.168     
128        128             1536              1000      0.098       1.31        15.67          0.117       0.097       0.267     
256        256             3072              1000      0.110       2.33        27.92          0.113       0.110       0.453     
512        512             6144              1000      0.174       2.95        35.38          0.182       0.173       0.649     
1024       1024            12288             1000      0.275       3.72        44.67          0.278       0.275       0.562     
2048       2048            24576             1000      0.479       4.28        51.31          0.488       0.479       0.760     
4096       4096            49152             1000      0.886       4.62        55.47          0.895       0.886       2.090     
8192       8192            98304             1000      1.742       4.70        56.44          1.782       1.728       2.780     
16384      16384           196608            1000      3.654       4.48        53.81          3.923       3.596       5.487     
32768      32768           393216            1000      6.896       4.75        57.02          8.726       6.789       11.682    
65536      65536           786432            1000      13.812      4.74        56.94          39.386      13.595      22.754    
131072     131072          1572864           1000      35.270      3.72        44.60          65.022      34.660      49.199    
262144     262144          3145728           1000      70.693      3.71        44.50          87.120      69.499      93.053    
524288     524288          6291456           1000      147.780     3.55        42.57          190.201     146.192     235.238   
1048576    1048576         12582912          1000      334.531     3.13        37.61          391.331     326.912     489.741   

