the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.144       0.04        0.17           0.440       0.040       0.100     
2          12              48                1000      0.154       0.08        0.31           0.540       0.080       1.080     
4          24              96                1000      0.113       0.21        0.85           0.260       0.040       0.260     
8          48              192               1000      0.118       0.41        1.62           0.260       0.040       0.280     
16         96              384               1000      0.124       0.77        3.09           0.260       0.080       0.280     
32         192             768               1000      0.135       1.42        5.68           0.280       0.100       0.540     
64         384             1536              1000      0.160       2.40        9.58           0.300       0.120       0.280     
128        768             3072              1000      0.220       3.49        13.95          0.400       0.180       0.400     
256        1536            6144              1000      0.313       4.91        19.63          0.480       0.280       0.580     
512        3072            12288             1000      0.501       6.13        24.51          0.660       0.480       0.680     
1024       6144            24576             1000      0.888       6.92        27.68          8.240       0.860       1.600     
2048       12288           49152             1000      1.653       7.43        29.73          2.500       1.620       3.020     
4096       24576           98304             1000      3.450       7.12        28.50          4.580       3.160       5.280     
8192       49152           196608            1000      6.730       7.30        29.22          118.980     6.260       9.100     
16384      98304           393216            1000      12.832      7.66        30.64          56.940      12.400      25.180    
32768      196608          786432            1000      25.514      7.71        30.82          129.480     24.700      54.040    
65536      393216          1572864           1000      51.183      7.68        30.73          119.580     49.500      119.440   
131072     786432          3145728           1000      230.191     3.42        13.67          262.860     185.320     188.940   
262144     1572864         6291456           1000      419.019     3.75        15.01          443.240     410.100     417.260   
524288     3145728         12582912          1000      825.287     3.81        15.25          928.700     806.740     771.180   
1048576    6291456         25165824          1000      3263.826    1.93        7.71           4083.220    3216.760    3243.700  

