the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.344       0.00        0.05           0.680       0.260       3.200     
2          2               32                1000      0.351       0.01        0.09           1.000       0.260       1.040     
4          4               64                1000      0.366       0.01        0.18           0.780       0.300       1.620     
8          8               128               1000      0.347       0.02        0.37           0.740       0.280       0.960     
16         16              256               1000      0.340       0.05        0.75           0.540       0.300       0.720     
32         32              512               1000      0.340       0.09        1.50           0.840       0.280       1.200     
64         64              1024              1000      0.401       0.16        2.55           1.120       0.340       0.980     
128        128             2048              1000      0.439       0.29        4.67           0.880       0.400       1.780     
256        256             4096              1000      0.607       0.42        6.75           1.020       0.540       1.540     
512        512             8192              1000      1.117       0.46        7.33           1.860       1.000       4.820     
1024       1024            16384             1000      2.401       0.43        6.82           9.280       1.980       7.980     
2048       2048            32768             1000      4.185       0.49        7.83           10.900      3.920       17.700    
4096       4096            65536             1000      7.832       0.52        8.37           15.260      7.420       37.520    
8192       8192            131072            1000      15.183      0.54        8.63           36.420      14.360      68.680    
16384      16384           262144            1000      38.743      0.42        6.77           106.760     33.380      120.840   
32768      32768           524288            1000      234.695     0.14        2.23           313.380     225.740     249.960   
65536      65536           1048576           1000      559.360     0.12        1.87           611.300     546.680     540.780   
131072     131072          2097152           1000      1174.850    0.11        1.79           1413.400    1152.020    1156.900  
262144     262144          4194304           1000      2563.859    0.10        1.64           2985.740    2374.220    2564.920  
524288     524288          8388608           1000      5471.283    0.10        1.53           6173.720    4824.880    5543.980  
1048576    1048576         16777216          1000      11555.998   0.09        1.45           12436.180   10445.560   11625.920 

