the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.097       0.01        0.08           0.420       0.040       0.200     
2          2               16                1000      0.089       0.02        0.18           0.280       0.040       0.460     
4          4               32                1000      0.109       0.04        0.29           0.280       0.040       0.280     
8          8               64                1000      0.123       0.07        0.52           0.280       0.060       0.220     
16         16              128               1000      0.096       0.17        1.34           0.260       0.060       0.120     
32         32              256               1000      0.096       0.33        2.67           0.240       0.040       0.480     
64         64              512               1000      0.102       0.63        5.04           0.260       0.060       0.140     
128        128             1024              1000      0.122       1.05        8.37           0.280       0.080       0.180     
256        256             2048              1000      0.158       1.62        12.97          0.320       0.120       0.180     
512        512             4096              1000      0.248       2.06        16.51          0.700       0.200       0.380     
1024       1024            8192              1000      0.419       2.45        19.57          0.660       0.380       0.740     
2048       2048            16384             1000      0.854       2.40        19.19          1.120       0.800       1.980     
4096       4096            32768             1000      1.711       2.39        19.15          8.600       1.640       4.080     
8192       8192            65536             1000      3.430       2.39        19.11          8.580       3.220       8.840     
16384      16384           131072            1000      6.733       2.43        19.47          14.160      6.320       18.280    
32768      32768           262144            1000      13.559      2.42        19.33          27.380      12.600      33.340    
65536      65536           524288            1000      28.905      2.27        18.14          67.580      26.340      74.700    
131072     131072          1048576           1000      133.244     0.98        7.87           156.440     122.600     127.760   
262144     262144          2097152           1000      288.480     0.91        7.27           326.660     278.420     266.100   
524288     524288          4194304           1000      526.289     1.00        7.97           615.280     512.480     525.060   
1048576    1048576         8388608           1000      1006.395    1.04        8.34           1197.740    991.640     1000.980  

