the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.077       0.08        0.31           0.127       0.075       0.296     
2          12              48                1000      0.082       0.15        0.58           0.113       0.076       0.103     
4          24              96                1000      0.077       0.31        1.25           0.084       0.075       0.224     
8          48              192               1000      0.079       0.61        2.43           0.304       0.078       0.115     
16         96              384               1000      0.085       1.13        4.51           0.298       0.084       0.096     
32         192             768               1000      0.099       1.94        7.76           0.319       0.097       0.111     
64         384             1536              1000      0.127       3.03        12.12          0.343       0.124       0.140     
128        768             3072              1000      0.183       4.19        16.76          0.443       0.177       0.194     
256        1536            6144              1000      0.287       5.36        21.42          0.511       0.282       0.322     
512        3072            12288             1000      0.506       6.07        24.28          0.762       0.499       0.520     
1024       6144            24576             1000      0.940       6.53        26.13          1.168       0.919       0.943     
2048       12288           49152             1000      1.788       6.87        27.49          6.636       1.769       1.808     
4096       24576           98304             1000      3.511       7.00        28.00          3.729       3.466       3.737     
8192       49152           196608            1000      6.954       7.07        28.27          7.237       6.876       7.158     
16384      98304           393216            1000      13.839      7.10        28.41          19.393      13.689      13.879    
32768      196608          786432            1000      27.669      7.11        28.42          31.781      27.358      28.064    
65536      393216          1572864           1000      55.410      7.10        28.39          60.085      54.704      58.048    
131072     786432          3145728           1000      110.341     7.13        28.51          118.927     109.344     117.513   
262144     1572864         6291456           1000      251.302     6.26        25.04          259.245     247.840     257.028   
524288     3145728         12582912          1000      511.718     6.15        24.59          521.745     507.508     511.136   
1048576    6291456         25165824          1000      1043.592    6.03        24.11          1055.406    1037.823    1042.621  

