the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.194       0.03        0.12           0.480       0.140       0.240     
2          12              48                1000      0.244       0.05        0.20           0.400       0.180       0.420     
4          24              96                1000      0.354       0.07        0.27           0.680       0.280       0.620     
8          48              192               1000      0.468       0.10        0.41           0.660       0.380       0.720     
16         96              384               1000      0.721       0.13        0.53           1.080       0.640       0.760     
32         192             768               1000      1.202       0.16        0.64           1.540       1.120       1.300     
64         384             1536              1000      2.129       0.18        0.72           2.840       2.040       2.600     
128        768             3072              1000      4.077       0.19        0.75           4.340       3.980       4.700     
256        1536            6144              1000      8.076       0.19        0.76           101.140     7.900       8.520     
512        3072            12288             1000      16.188      0.19        0.76           58.900      15.900      17.280    
1024       6144            24576             1000      32.363      0.19        0.76           87.400      31.900      34.960    
2048       12288           49152             1000      65.237      0.19        0.75           140.060     64.160      68.300    
4096       24576           98304             1000      132.463     0.19        0.74           157.840     131.540     135.440   
8192       49152           196608            1000      254.161     0.19        0.77           301.100     252.800     264.300   
16384      98304           393216            1000      515.279     0.19        0.76           655.300     505.260     529.040   
32768      196608          786432            1000      1130.496    0.17        0.70           1302.400    1040.320    1028.300  
65536      393216          1572864           1000      2060.495    0.19        0.76           2075.820    2024.660    2054.600  
131072     786432          3145728           1000      4109.870    0.19        0.77           4137.120    4053.740    4156.220  
262144     1572864         6291456           1000      8208.064    0.19        0.77           8261.180    8101.700    8228.320  
524288     3145728         12582912          1000      16410.334   0.19        0.77           16575.800   16204.440   16394.100 
1048576    6291456         25165824          1000      34208.259   0.18        0.74           34355.720   34170.920   34182.420 

