the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.095       0.06        0.25           0.260       0.060       0.060     
2          12              48                1000      0.100       0.12        0.48           0.540       0.080       0.140     
4          24              96                1000      0.114       0.21        0.84           0.260       0.060       0.300     
8          48              192               1000      0.111       0.43        1.72           0.260       0.080       0.240     
16         96              384               1000      0.115       0.84        3.35           0.280       0.060       0.100     
32         192             768               1000      0.118       1.62        6.50           0.400       0.100       0.340     
64         384             1536              1000      0.154       2.50        9.99           0.320       0.120       0.340     
128        768             3072              1000      0.212       3.63        14.51          0.340       0.200       0.540     
256        1536            6144              1000      0.356       4.31        17.26          0.380       0.320       0.400     
512        3072            12288             1000      0.615       4.99        19.97          0.780       0.580       0.800     
1024       6144            24576             1000      1.175       5.23        20.91          1.500       1.160       1.500     
2048       12288           49152             1000      2.468       4.98        19.92          2.920       2.200       2.640     
4096       24576           98304             1000      4.581       5.36        21.46          12.160      4.320       4.880     
8192       49152           196608            1000      8.816       5.58        22.30          16.040      8.620       11.020    
16384      98304           393216            1000      17.313      5.68        22.71          24.340      17.060      24.540    
32768      196608          786432            1000      34.425      5.71        22.84          53.480      33.900      55.200    
65536      393216          1572864           1000      96.145      4.09        16.36          116.940     92.380      111.740   
131072     786432          3145728           1000      180.472     4.36        17.43          200.920     174.880     163.500   
262144     1572864         6291456           1000      338.955     4.64        18.56          373.200     332.360     340.500   
524288     3145728         12582912          1000      614.807     5.12        20.47          643.180     605.820     606.840   
1048576    6291456         25165824          1000      1195.939    5.26        21.04          1280.700    1184.920    1210.460  

