the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.290       0.074       0.107     
2          2               24                1000      0.076       0.03        0.32           0.305       0.074       0.505     
4          4               48                1000      0.077       0.05        0.62           0.102       0.075       0.504     
8          8               96                1000      0.081       0.10        1.18           0.291       0.077       0.284     
16         16              192               1000      0.084       0.19        2.29           0.313       0.079       0.088     
32         32              384               1000      0.089       0.36        4.30           0.501       0.084       0.280     
64         64              768               1000      0.098       0.65        7.83           0.491       0.093       0.497     
128        128             1536              1000      0.114       1.12        13.42          0.597       0.111       0.650     
256        256             3072              1000      0.152       1.68        20.15          0.557       0.146       0.712     
512        512             6144              1000      0.236       2.17        26.09          0.758       0.220       1.207     
1024       1024            12288             1000      0.422       2.43        29.10          0.772       0.367       0.656     
2048       2048            24576             1000      0.838       2.44        29.34          1.129       0.715       1.087     
4096       4096            49152             1000      1.585       2.58        31.00          1.903       1.445       2.464     
8192       8192            98304             1000      3.127       2.62        31.44          3.621       2.875       4.519     
16384      16384           196608            1000      6.627       2.47        29.67          16.626      6.187       8.885     
32768      32768           393216            1000      12.220      2.68        32.18          15.395      11.698      14.375    
65536      65536           786432            1000      24.860      2.64        31.63          34.134      23.762      30.241    
131072     131072          1572864           1000      50.605      2.59        31.08          83.539      48.207      68.186    
262144     262144          3145728           1000      115.518     2.27        27.23          206.863     111.088     153.200   
524288     524288          6291456           1000      341.332     1.54        18.43          440.200     334.504     353.497   
1048576    1048576         12582912          1000      789.765     1.33        15.93          874.783     776.847     786.983   

