the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.085       0.01        0.09           0.180       0.040       0.080     
2          2               16                1000      0.087       0.02        0.18           0.200       0.040       0.280     
4          4               32                1000      0.085       0.05        0.37           0.220       0.040       0.140     
8          8               64                1000      0.102       0.08        0.63           0.140       0.040       0.360     
16         16              128               1000      0.105       0.15        1.22           0.140       0.060       0.160     
32         32              256               1000      0.107       0.30        2.39           0.220       0.060       0.200     
64         64              512               1000      0.121       0.53        4.21           0.340       0.100       0.320     
128        128             1024              1000      0.140       0.91        7.31           0.340       0.120       0.460     
256        256             2048              1000      0.187       1.37        10.94          0.260       0.180       0.280     
512        512             4096              1000      0.286       1.79        14.31          0.360       0.280       0.600     
1024       1024            8192              1000      0.475       2.15        17.23          0.780       0.460       1.240     
2048       2048            16384             1000      0.935       2.19        17.53          1.140       0.920       3.340     
4096       4096            32768             1000      1.801       2.27        18.19          2.280       1.760       4.800     
8192       8192            65536             1000      3.551       2.31        18.46          8.760       3.480       10.340    
16384      16384           131072            1000      6.791       2.41        19.30          12.360      6.520       17.420    
32768      32768           262144            1000      13.432      2.44        19.52          30.360      12.960      35.060    
65536      65536           524288            1000      27.678      2.37        18.94          86.540      25.860      72.120    
131072     131072          1048576           1000      161.563     0.81        6.49           188.380     138.040     132.600   
262144     262144          2097152           1000      294.831     0.89        7.11           317.940     286.200     291.940   
524288     524288          4194304           1000      522.980     1.00        8.02           608.100     511.760     520.320   
1048576    1048576         8388608           1000      961.018     1.09        8.73           1081.980    950.000     953.340   

