the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                10        0.076       0.08        0.32           0.094       0.074       0.714     
2          12              48                10        0.115       0.10        0.42           0.167       0.107       1.771     
4          24              96                10        0.146       0.16        0.66           0.205       0.128       1.157     
8          48              192               10        0.205       0.23        0.93           0.273       0.189       1.653     
16         96              384               10        0.456       0.21        0.84           0.666       0.400       1.603     
32         192             768               10        1.211       0.16        0.63           1.566       1.154       1.975     
64         384             1536              10        4.189       0.09        0.37           4.673       4.072       4.001     
128        768             3072              10        15.771      0.05        0.19           16.501      15.574      7.177     
256        1536            6144              10        61.377      0.03        0.10           62.897      61.004      15.937    
512        3072            12288             10        243.283     0.01        0.05           244.833     242.439     31.410    
1024       6144            24576             10        966.811     0.01        0.03           971.581     965.167     67.791    
2048       12288           49152             10        3848.644    0.00        0.01           3877.824    3843.549    143.246   
4096       24576           98304             10        15327.302   0.00        0.01           15333.642   15323.957   308.354   
8192       49152           196608            10        61455.820   0.00        0.00           62119.064   61172.404   658.254   
16384      98304           393216            10        245457.057  0.00        0.00           246133.414  244568.990  1396.890  
32768      196608          786432            10        981073.956  0.00        0.00           983322.309  978956.216  2962.251  
65536      393216          1572864           10        4017687.776  0.00        0.00           4020090.250  4013083.979  6513.724  

