the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.433       0.01        0.06           0.860       0.380       2.060     
4          24              96                1000      0.495       0.05        0.19           0.900       0.440       2.040     
16         96              384               1000      0.636       0.15        0.60           1.360       0.560       1.740     
64         384             1536              1000      0.904       0.42        1.70           6.220       0.840       1.720     
256        1536            6144              1000      1.544       1.00        3.98           2.060       1.460       2.860     
1024       6144            24576             1000      3.466       1.77        7.09           11.200      3.380       6.400     
4096       24576           98304             1000      10.575      2.32        9.30           21.740      10.380      28.440    
16384      98304           393216            1000      83.384      1.18        4.72           109.100     82.900      138.600   
65536      393216          1572864           1000      439.590     0.89        3.58           461.380     430.540     476.380   
262144     1572864         6291456           1000      5225.639    0.30        1.20           5550.260    5178.760    5232.300  
1048576    6291456         25165824          1000      69771.395   0.09        0.36           73585.840   66511.000   72680.300 

