the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.131       0.01        0.06           0.165       0.123       0.794     
2          2               16                1000      0.132       0.02        0.12           0.191       0.127       1.056     
4          4               32                1000      0.134       0.03        0.24           0.196       0.127       0.736     
8          8               64                1000      0.135       0.06        0.47           0.222       0.129       0.540     
16         16              128               1000      0.135       0.12        0.95           0.177       0.129       0.608     
32         32              256               1000      0.132       0.24        1.94           0.267       0.123       0.553     
64         64              512               1000      0.136       0.47        3.76           0.324       0.129       0.680     
128        128             1024              1000      0.142       0.90        7.23           0.178       0.134       0.539     
256        256             2048              1000      0.155       1.66        13.25          0.274       0.147       0.816     
512        512             4096              1000      0.188       2.72        21.74          0.410       0.182       0.722     
1024       1024            8192              1000      0.254       4.04        32.29          0.369       0.243       0.859     
2048       2048            16384             1000      0.387       5.29        42.34          0.766       0.369       0.909     
4096       4096            32768             1000      0.714       5.74        45.92          0.838       0.677       1.828     
8192       8192            65536             1000      1.225       6.69        53.49          5.366       1.165       2.240     
16384      16384           131072            1000      2.343       6.99        55.93          2.713       2.235       4.294     
32768      32768           262144            1000      5.998       5.46        43.71          6.362       5.461       6.878     
65536      65536           524288            1000      11.614      5.64        45.14          13.919      10.898      15.164    
131072     131072          1048576           1000      23.243      5.64        45.11          35.205      21.264      33.539    
262144     262144          2097152           1000      53.459      4.90        39.23          228.502     42.270      66.943    
524288     524288          4194304           1000      150.523     3.48        27.86          362.768     124.349     484.129   
1048576    1048576         8388608           1000      452.797     2.32        18.53          479.066     443.295     456.827   

