the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.077       0.08        0.31           0.084       0.076       0.584     
2          12              48                1000      0.080       0.15        0.60           0.099       0.080       0.303     
4          24              96                1000      0.078       0.31        1.23           0.086       0.078       0.516     
8          48              192               1000      0.083       0.58        2.31           0.089       0.082       0.297     
16         96              384               1000      0.090       1.07        4.27           0.094       0.090       0.147     
32         192             768               1000      0.106       1.81        7.24           0.113       0.106       0.342     
64         384             1536              1000      0.135       2.84        11.37          0.144       0.135       0.377     
128        768             3072              1000      0.198       3.88        15.51          0.206       0.195       0.437     
256        1536            6144              1000      0.319       4.82        19.27          0.323       0.314       0.601     
512        3072            12288             1000      0.557       5.52        22.07          0.571       0.556       0.900     
1024       6144            24576             1000      1.045       5.88        23.52          1.065       1.040       1.492     
2048       12288           49152             1000      2.018       6.09        24.36          2.035       1.996       2.397     
4096       24576           98304             1000      4.029       6.10        24.40          4.050       4.003       4.552     
8192       49152           196608            1000      8.032       6.12        24.48          22.303      7.941       9.565     
16384      98304           393216            1000      17.509      5.61        22.46          35.059      17.135      19.938    
32768      196608          786432            1000      35.073      5.61        22.42          56.496      34.419      38.558    
65536      393216          1572864           1000      71.900      5.47        21.88          83.131      71.183      77.205    
131072     786432          3145728           1000      140.759     5.59        22.35          150.004     139.903     150.156   
262144     1572864         6291456           1000      284.712     5.52        22.10          359.838     280.671     307.654   
524288     3145728         12582912          1000      578.872     5.43        21.74          666.407     575.460     656.749   
1048576    6291456         25165824          1000      1172.128    5.37        21.47          1418.137    1161.217    1351.163  

