the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.811       0.01        0.03           1.300       0.760       1.400     
2          12              48                1000      0.804       0.01        0.06           1.140       0.760       1.740     
4          24              96                1000      0.815       0.03        0.12           1.100       0.760       1.820     
8          48              192               1000      0.826       0.06        0.23           1.400       0.780       1.760     
16         96              384               1000      0.867       0.11        0.44           1.160       0.820       1.600     
32         192             768               1000      0.907       0.21        0.85           1.240       0.860       1.860     
64         384             1536              1000      1.017       0.38        1.51           1.360       0.960       1.900     
128        768             3072              1000      1.207       0.64        2.54           9.340       1.140       2.060     
256        1536            6144              1000      1.579       0.97        3.89           2.220       1.520       3.460     
512        3072            12288             1000      2.379       1.29        5.17           3.100       2.320       3.880     
1024       6144            24576             1000      3.862       1.59        6.36           4.360       3.740       5.580     
2048       12288           49152             1000      6.538       1.88        7.52           13.960      6.460       11.660    
4096       24576           98304             1000      12.045      2.04        8.16           17.140      11.940      21.480    
8192       49152           196608            1000      23.039      2.13        8.53           30.060      22.860      32.960    
16384      98304           393216            1000      45.069      2.18        8.72           61.460      44.740      59.180    
32768      196608          786432            1000      93.762      2.10        8.39           142.420     90.720      107.860   
65536      393216          1572864           1000      220.878     1.78        7.12           241.180     211.280     211.280   
131072     786432          3145728           1000      472.863     1.66        6.65           494.780     462.760     455.180   
262144     1572864         6291456           1000      1012.484    1.55        6.21           1039.040    997.400     1009.260  
524288     3145728         12582912          1000      1858.522    1.69        6.77           1974.180    1840.280    1852.440  
1048576    6291456         25165824          1000      4982.434    1.26        5.05           5719.900    4948.940    4983.720  

