the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.093       0.06        0.26           0.340       0.040       0.180     
2          12              48                1000      0.138       0.09        0.35           0.340       0.060       0.720     
4          24              96                1000      0.172       0.14        0.56           0.420       0.100       0.840     
8          48              192               1000      0.263       0.18        0.73           0.500       0.180       1.160     
16         96              384               1000      0.444       0.22        0.86           1.140       0.380       1.340     
32         192             768               1000      1.374       0.14        0.56           2.760       1.300       3.760     
64         384             1536              1000      4.710       0.08        0.33           9.100       4.460       10.960    
128        768             3072              1000      22.494      0.03        0.14           153.860     20.880      33.420    
256        1536            6144              1000      99.566      0.02        0.06           188.380     95.640      111.780   
512        3072            12288             1000      714.729     0.00        0.02           741.860     359.740     729.260   
1024       6144            24576             1000      1415.957    0.00        0.02           1441.240    1392.420    1415.280  
2048       12288           49152             1000      5770.861    0.00        0.01           5904.520    5668.780    5708.160  
4096       24576           98304             1000      27976.443   0.00        0.00           28440.740   27574.580   27813.960 
8192       49152           196608            1000      146506.961  0.00        0.00           148005.600  145422.480  146470.520
16384      98304           393216            1000      658397.842  0.00        0.00           690318.820  654444.660  658831.660

