the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.286       0.00        0.01           0.560       0.240       0.640     
2          2               8                 1000      0.288       0.01        0.03           0.920       0.220       0.640     
4          4               16                1000      0.294       0.01        0.05           0.500       0.240       0.480     
8          8               32                1000      0.281       0.03        0.11           0.460       0.240       0.480     
16         16              64                1000      0.305       0.05        0.21           7.820       0.260       0.540     
32         32              128               1000      0.350       0.09        0.37           0.680       0.300       0.580     
64         64              256               1000      0.407       0.16        0.63           0.560       0.360       0.760     
128        128             512               1000      0.560       0.23        0.91           9.140       0.500       0.780     
256        256             1024              1000      0.850       0.30        1.20           10.580      0.800       1.020     
512        512             2048              1000      1.347       0.38        1.52           8.380       1.320       1.620     
1024       1024            4096              1000      2.389       0.43        1.71           2.620       2.360       2.740     
2048       2048            8192              1000      4.434       0.46        1.85           4.940       4.380       4.700     
4096       4096            16384             1000      8.547       0.48        1.92           8.960       8.500       9.280     
8192       8192            32768             1000      16.800      0.49        1.95           28.400      16.720      17.400    
16384      16384           65536             1000      33.209      0.49        1.97           40.440      33.120      34.420    
32768      32768           131072            1000      66.032      0.50        1.98           75.980      65.900      67.060    
65536      65536           262144            1000      131.682     0.50        1.99           142.020     131.400     134.280   
131072     131072          524288            1000      263.114     0.50        1.99           274.980     262.500     280.100   
262144     262144          1048576           1000      552.328     0.47        1.90           582.440     545.520     540.560   
524288     524288          2097152           1000      1075.103    0.49        1.95           1097.820    1066.640    1090.520  
1048576    1048576         4194304           1000      2191.531    0.48        1.91           2206.120    2172.880    2179.400  

