the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.080       0.01        0.05           0.112       0.072       0.107     
2          2               8                 1000      0.081       0.02        0.10           0.096       0.072       0.126     
4          4               16                1000      0.083       0.05        0.19           0.104       0.073       0.109     
8          8               32                1000      0.083       0.10        0.38           0.326       0.076       0.103     
16         16              64                1000      0.088       0.18        0.73           0.118       0.080       0.230     
32         32              128               1000      0.093       0.34        1.37           0.338       0.082       0.115     
64         64              256               1000      0.101       0.64        2.55           0.372       0.094       0.136     
128        128             512               1000      0.125       1.02        4.08           0.326       0.118       0.148     
256        256             1024              1000      0.176       1.45        5.81           0.191       0.169       0.281     
512        512             2048              1000      0.278       1.84        7.37           0.286       0.271       0.289     
1024       1024            4096              1000      0.482       2.13        8.50           0.702       0.475       0.504     
2048       2048            8192              1000      0.889       2.30        9.22           1.092       0.883       1.878     
4096       4096            16384             1000      1.711       2.39        9.58           1.745       1.700       3.942     
8192       8192            32768             1000      3.348       2.45        9.79           3.595       3.336       7.219     
16384      16384           65536             1000      6.623       2.47        9.89           6.852       6.601       14.785    
32768      32768           131072            1000      13.188      2.48        9.94           21.240      13.132      29.829    
65536      65536           262144            1000      26.322      2.49        9.96           31.961      26.251      60.175    
131072     131072          524288            1000      52.643      2.49        9.96           60.322      52.517      118.017   
262144     262144          1048576           1000      105.512     2.48        9.94           153.806     105.225     235.258   
524288     524288          2097152           1000      393.458     1.33        5.33           439.066     386.252     467.569   
1048576    1048576         4194304           1000      931.920     1.13        4.50           950.126     926.800     940.291   

