the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.574       0.01        0.03           0.880       0.520       2.340     
2          14              32                1000      0.590       0.02        0.05           0.880       0.540       1.120     
4          28              64                1000      0.593       0.05        0.11           0.860       0.540       0.940     
8          56              128               1000      0.613       0.09        0.21           0.980       0.560       1.040     
16         112             256               1000      0.655       0.17        0.39           1.220       0.580       1.400     
32         224             512               1000      0.703       0.32        0.73           8.380       0.620       1.240     
64         448             1024              1000      0.800       0.56        1.28           8.440       0.740       1.300     
128        896             2048              1000      1.006       0.89        2.04           9.860       0.940       1.560     
256        1792            4096              1000      1.412       1.27        2.90           2.140       1.300       3.380     
512        3584            8192              1000      2.157       1.66        3.80           9.480       2.040       4.520     
1024       7168            16384             1000      3.457       2.07        4.74           10.820      3.360       10.700    
2048       14336           32768             1000      6.003       2.39        5.46           13.880      5.860       18.900    
4096       28672           65536             1000      11.711      2.45        5.60           20.620      11.480      32.320    
8192       57344           131072            1000      21.743      2.64        6.03           38.840      21.300      71.480    
16384      114688          262144            1000      43.562      2.63        6.02           111.980     41.860      124.300   
32768      229376          524288            1000      210.436     1.09        2.49           260.460     171.460     212.700   
65536      458752          1048576           1000      374.832     1.22        2.80           397.900     366.540     373.000   
131072     917504          2097152           1000      723.151     1.27        2.90           747.600     709.900     709.260   
262144     1835008         4194304           1000      1383.982    1.33        3.03           1415.780    1367.260    1378.540  
524288     3670016         8388608           1000      3113.755    1.18        2.69           3163.800    3087.600    3112.180  
1048576    7340032         16777216          1000      5268.367    1.39        3.18           5447.180    5246.380    5274.060  

