the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.053       0.02        0.30           0.280       0.040       0.060     
2          2               32                1000      0.054       0.04        0.60           0.140       0.040       0.260     
4          4               64                1000      0.055       0.07        1.16           0.140       0.040       0.300     
8          8               128               1000      0.054       0.15        2.36           0.140       0.040       0.200     
16         16              256               1000      0.056       0.28        4.55           0.140       0.040       0.180     
32         32              512               1000      0.789       0.04        0.65           8.560       0.740       1.100     
64         64              1024              1000      0.873       0.07        1.17           4.080       0.740       0.940     
128        128             2048              1000      0.152       0.84        13.52          0.220       0.140       0.360     
256        256             4096              1000      0.293       0.87        13.96          1.240       0.200       0.600     
512        512             8192              1000      0.223       2.30        36.81          0.240       0.220       0.800     
1024       1024            16384             1000      0.759       1.35        21.60          1.840       0.440       1.920     
2048       2048            32768             1000      3.040       0.67        10.78          12.140      2.740       12.560    
4096       4096            65536             1000      5.832       0.70        11.24          137.260     3.980       10.160    
8192       8192            131072            1000      109.951     0.07        1.19           225.440     4.980       13.500    
16384      16384           262144            1000      84.529      0.19        3.10           514.640     10.380      27.000    
32768      32768           524288            1000      378.879     0.09        1.38           668.540     14.340      34.720    
65536      65536           1048576           1000      659.071     0.10        1.59           1232.860    27.800      62.980    
131072     131072          2097152           1000      158.498     0.83        13.23          3328.700    54.800      141.240   
262144     262144          4194304           1000      1255.466    0.21        3.34           3997.640    116.680     355.320   
524288     524288          8388608           1000      797.942     0.66        10.51          4352.000    388.560     548.080   
1048576    1048576         16777216          1000      1379.068    0.76        12.17          20030.400   1052.880    1191.160  

