the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.072       0.08        0.33           0.075       0.071       0.134     
2          12              48                1000      0.074       0.16        0.65           0.122       0.072       0.090     
4          24              96                1000      0.076       0.31        1.26           0.134       0.074       0.110     
8          48              192               1000      0.078       0.62        2.47           0.133       0.076       0.085     
16         96              384               1000      0.084       1.14        4.58           0.136       0.082       0.146     
32         192             768               1000      0.096       1.99        7.96           0.106       0.096       0.111     
64         384             1536              1000      0.126       3.04        12.14          0.135       0.125       0.155     
128        768             3072              1000      0.185       4.14        16.58          0.241       0.183       0.214     
256        1536            6144              1000      0.303       5.07        20.26          0.357       0.301       0.321     
512        3072            12288             1000      0.537       5.72        22.88          0.618       0.534       0.561     
1024       6144            24576             1000      1.003       6.13        24.50          1.216       0.999       1.027     
2048       12288           49152             1000      1.932       6.36        25.44          1.955       1.929       1.963     
4096       24576           98304             1000      3.805       6.46        25.83          3.826       3.801       3.821     
8192       49152           196608            1000      7.528       6.53        26.12          7.628       7.524       7.584     
16384      98304           393216            1000      15.013      6.55        26.19          19.353      14.979      15.079    
32768      196608          786432            1000      29.985      6.56        26.23          36.206      29.889      30.061    
65536      393216          1572864           1000      59.806      6.57        26.30          64.331      59.678      59.829    
131072     786432          3145728           1000      119.427     6.59        26.34          123.968     119.259     119.685   
262144     1572864         6291456           1000      238.703     6.59        26.36          243.110     238.457     239.088   
524288     3145728         12582912          1000      477.717     6.58        26.34          485.731     476.812     477.144   
1048576    6291456         25165824          1000      954.889     6.59        26.35          963.242     953.533     954.130   

