the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.124       0.01        0.03           0.420       0.040       0.100     
2          2               8                 1000      0.121       0.02        0.07           0.300       0.040       0.560     
4          4               16                1000      0.140       0.03        0.11           0.300       0.060       0.140     
8          8               32                1000      0.140       0.06        0.23           0.460       0.080       0.140     
16         16              64                1000      0.143       0.11        0.45           0.320       0.060       0.140     
32         32              128               1000      0.141       0.23        0.91           0.340       0.060       0.160     
64         64              256               1000      0.118       0.54        2.16           0.280       0.060       0.300     
128        128             512               1000      0.117       1.10        4.39           0.520       0.080       0.600     
256        256             1024              1000      0.122       2.09        8.38           0.280       0.100       0.340     
512        512             2048              1000      0.187       2.74        10.95          0.500       0.160       0.400     
1024       1024            4096              1000      0.323       3.17        12.69          8.140       0.300       0.400     
2048       2048            8192              1000      0.580       3.53        14.13          7.960       0.560       1.040     
4096       4096            16384             1000      1.160       3.53        14.12          1.400       1.100       1.760     
8192       8192            32768             1000      2.384       3.44        13.74          2.560       2.340       2.740     
16384      16384           65536             1000      4.703       3.48        13.93          10.700      4.660       5.220     
32768      32768           131072            1000      9.321       3.52        14.06          15.560      9.260       10.100    
65536      65536           262144            1000      32.877      1.99        7.97           43.620      18.700      26.860    
131072     131072          524288            1000      58.585      2.24        8.95           83.020      37.380      39.560    
262144     262144          1048576           1000      118.580     2.21        8.84           3739.200    76.420      81.060    
524288     524288          2097152           1000      194.437     2.70        10.79          8778.800    164.440     186.020   
1048576    1048576         4194304           1000      502.488     2.09        8.35           13173.480   357.280     375.560   

