the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.102       0.01        0.08           0.240       0.040       0.080     
2          2               16                1000      0.119       0.02        0.13           0.280       0.040       0.500     
4          4               32                1000      0.124       0.03        0.26           0.420       0.040       0.460     
8          8               64                1000      0.119       0.07        0.54           0.240       0.040       0.300     
16         16              128               1000      0.123       0.13        1.04           0.260       0.060       0.320     
32         32              256               1000      0.156       0.20        1.64           0.300       0.060       0.420     
64         64              512               1000      0.162       0.40        3.16           0.460       0.080       0.160     
128        128             1024              1000      0.191       0.67        5.36           0.540       0.140       0.680     
256        256             2048              1000      0.215       1.19        9.53           0.340       0.160       0.360     
512        512             4096              1000      0.288       1.78        14.25          0.460       0.240       0.580     
1024       1024            8192              1000      0.483       2.12        16.95          0.800       0.440       0.840     
2048       2048            16384             1000      0.932       2.20        17.58          1.080       0.880       1.420     
4096       4096            32768             1000      1.834       2.23        17.86          2.080       1.760       2.820     
8192       8192            65536             1000      3.694       2.22        17.74          57.260      3.560       5.900     
16384      16384           131072            1000      6.672       2.46        19.64          10.520      6.560       14.800    
32768      32768           262144            1000      14.233      2.30        18.42          50.140      13.720      33.380    
65536      65536           524288            1000      29.719      2.21        17.64          64.940      27.360      63.840    
131072     131072          1048576           1000      150.303     0.87        6.98           185.660     138.940     145.380   
262144     262144          2097152           1000      337.885     0.78        6.21           372.280     323.440     281.340   
524288     524288          4194304           1000      600.447     0.87        6.99           713.100     587.340     543.340   
1048576    1048576         8388608           1000      1116.153    0.94        7.52           1303.600    1089.600    1097.060  

