the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.144       0.05        0.11           0.300       0.060       0.580     
2          14              32                1000      0.148       0.09        0.22           0.280       0.060       0.460     
4          28              64                1000      0.144       0.19        0.45           0.280       0.060       0.820     
8          56              128               1000      0.151       0.37        0.85           0.300       0.080       0.980     
16         112             256               1000      0.153       0.73        1.68           0.320       0.080       0.520     
32         224             512               1000      0.174       1.29        2.94           0.640       0.100       1.140     
64         448             1024              1000      0.298       1.50        3.44           0.380       0.220       0.680     
128        896             2048              1000      0.334       2.68        6.13           0.560       0.260       0.820     
256        1792            4096              1000      0.478       3.75        8.57           0.640       0.380       1.060     
512        3584            8192              1000      0.817       4.39        10.03          1.100       0.740       1.740     
1024       7168            16384             1000      1.392       5.15        11.77          2.000       1.320       3.680     
2048       14336           32768             1000      2.647       5.42        12.38          11.600      2.580       7.600     
4096       28672           65536             1000      5.031       5.70        13.03          11.880      4.940       11.280    
8192       57344           131072            1000      9.706       5.91        13.50          106.960     9.520       18.440    
16384      114688          262144            1000      19.117      6.00        13.71          69.860      18.800      42.700    
32768      229376          524288            1000      37.921      6.05        13.83          152.000     37.260      87.600    
65536      458752          1048576           1000      123.061     3.73        8.52           239.960     112.660     173.380   
131072     917504          2097152           1000      351.849     2.61        5.96           429.620     343.660     334.460   
262144     1835008         4194304           1000      679.129     2.70        6.18           712.460     665.760     631.400   
524288     3670016         8388608           1000      1283.962    2.86        6.53           1347.500    1264.200    1282.520  
1048576    7340032         16777216          1000      2379.639    3.08        7.05           2470.680    2355.560    2382.520  

