the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.280       0.02        0.09           0.440       0.200       0.240     
4          24              96                1000      0.289       0.08        0.33           0.460       0.180       1.280     
16         96              384               1000      0.332       0.29        1.16           1.380       0.200       1.400     
64         384             1536              1000      0.389       0.99        3.94           0.720       0.280       1.280     
256        1536            6144              1000      0.548       2.80        11.22          0.700       0.420       1.420     
1024       6144            24576             1000      1.374       4.47        17.88          7.200       1.200       2.600     
4096       24576           98304             1000      4.581       5.36        21.46          5.460       4.400       10.540    
16384      98304           393216            1000      24.664      3.99        15.94          97.920      23.800      50.720    
65536      393216          1572864           1000      106.846     3.68        14.72          260.000     103.140     263.020   
262144     1572864         6291456           1000      1087.460    1.45        5.79           1115.500    1062.000    1119.160  
1048576    6291456         25165824          1000      7654.056    0.82        3.29           7903.960    7589.240    7880.520  

