the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.285       0.073       0.108     
2          12              48                1000      0.084       0.14        0.57           7.619       0.075       0.272     
4          24              96                1000      0.079       0.30        1.21           0.301       0.078       0.280     
8          48              192               1000      0.086       0.56        2.23           0.434       0.083       0.463     
16         96              384               1000      0.096       1.00        4.00           0.314       0.094       0.500     
32         192             768               1000      0.118       1.63        6.51           0.346       0.115       0.322     
64         384             1536              1000      0.165       2.33        9.32           0.398       0.159       0.368     
128        768             3072              1000      0.251       3.06        12.23          0.630       0.242       0.352     
256        1536            6144              1000      0.435       3.53        14.13          0.828       0.419       0.485     
512        3072            12288             1000      0.787       3.91        15.62          1.103       0.769       1.013     
1024       6144            24576             1000      1.487       4.13        16.52          1.825       1.461       1.706     
2048       12288           49152             1000      2.956       4.16        16.63          3.176       2.926       3.162     
4096       24576           98304             1000      5.872       4.19        16.74          14.108      5.817       6.045     
8192       49152           196608            1000      11.582      4.24        16.98          17.298      11.437      11.746    
16384      98304           393216            1000      22.944      4.28        17.14          30.769      22.660      23.320    
32768      196608          786432            1000      45.415      4.33        17.32          74.801      44.987      45.560    
65536      393216          1572864           1000      91.038      4.32        17.28          118.402     90.463      105.840   
131072     786432          3145728           1000      209.333     3.76        15.03          255.104     199.815     224.601   
262144     1572864         6291456           1000      469.966     3.35        13.39          570.648     441.037     483.030   
524288     3145728         12582912          1000      982.061     3.20        12.81          1131.937    952.432     1005.637  
1048576    6291456         25165824          1000      2193.341    2.87        11.47          2229.901    2173.347    2193.958  

