the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.286       0.00        0.01           0.420       0.240       0.480     
2          2               8                 1000      0.289       0.01        0.03           0.460       0.240       0.700     
4          4               16                1000      0.292       0.01        0.05           0.480       0.260       0.580     
8          8               32                1000      0.303       0.03        0.11           0.660       0.260       0.620     
16         16              64                1000      0.319       0.05        0.20           0.480       0.280       0.640     
32         32              128               1000      0.349       0.09        0.37           0.920       0.280       0.860     
64         64              256               1000      0.425       0.15        0.60           0.600       0.400       0.760     
128        128             512               1000      0.555       0.23        0.92           0.700       0.500       0.640     
256        256             1024              1000      0.851       0.30        1.20           1.200       0.820       1.020     
512        512             2048              1000      1.379       0.37        1.49           8.500       1.320       1.680     
1024       1024            4096              1000      2.383       0.43        1.72           8.220       2.340       2.760     
2048       2048            8192              1000      4.493       0.46        1.82           22.700      4.420       4.760     
4096       4096            16384             1000      8.557       0.48        1.91           13.840      8.500       8.760     
8192       8192            32768             1000      16.930      0.48        1.94           85.120      16.800      17.020    
16384      16384           65536             1000      33.483      0.49        1.96           135.380     33.120      34.160    
32768      32768           131072            1000      66.424      0.49        1.97           139.780     65.960      66.980    
65536      65536           262144            1000      132.233     0.50        1.98           229.400     131.560     137.720   
131072     131072          524288            1000      263.780     0.50        1.99           332.680     262.460     277.120   
262144     262144          1048576           1000      552.015     0.47        1.90           595.200     545.080     540.360   
524288     524288          2097152           1000      1078.015    0.49        1.95           1114.340    1066.640    1078.840  
1048576    1048576         4194304           1000      2194.500    0.48        1.91           2445.580    2175.380    2182.060  

