the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.083       0.01        0.15           0.133       0.078       0.574     
2          2               24                1000      0.087       0.02        0.28           0.227       0.082       0.574     
4          4               48                1000      0.087       0.05        0.55           0.140       0.085       0.254     
8          8               96                1000      0.083       0.10        1.16           0.128       0.081       0.201     
16         16              192               1000      0.083       0.19        2.31           0.124       0.082       0.208     
32         32              384               1000      0.084       0.38        4.58           0.135       0.078       0.303     
64         64              768               1000      0.090       0.71        8.53           0.169       0.088       0.139     
128        128             1536              1000      0.101       1.27        15.22          0.260       0.098       0.293     
256        256             3072              1000      0.128       2.00        24.01          0.178       0.120       0.241     
512        512             6144              1000      0.155       3.30        39.57          0.241       0.148       0.583     
1024       1024            12288             1000      0.255       4.01        48.16          0.310       0.253       0.540     
2048       2048            24576             1000      0.504       4.06        48.73          1.036       0.484       0.752     
4096       4096            49152             1000      1.017       4.03        48.34          1.158       0.972       1.614     
8192       8192            98304             1000      1.773       4.62        55.44          2.669       1.725       2.740     
16384      16384           196608            1000      3.939       4.16        49.92          5.701       3.737       5.510     
32768      32768           393216            1000      8.799       3.72        44.69          10.966      7.973       11.129    
65536      65536           786432            1000      18.778      3.49        41.88          23.778      17.644      23.384    
131072     131072          1572864           1000      37.968      3.45        41.43          43.728      36.621      46.942    
262144     262144          3145728           1000      90.423      2.90        34.79          132.662     86.311      113.039   
524288     524288          6291456           1000      220.284     2.38        28.56          229.428     213.020     228.454   
1048576    1048576         12582912          1000      477.594     2.20        26.35          571.693     461.337     479.523   

