the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.120       0.01        0.07           0.260       0.040       0.100     
2          2               16                1000      0.130       0.02        0.12           0.400       0.060       0.340     
4          4               32                1000      0.146       0.03        0.22           0.480       0.080       0.080     
8          8               64                1000      0.156       0.05        0.41           0.280       0.080       0.300     
16         16              128               1000      0.149       0.11        0.86           0.300       0.080       0.520     
32         32              256               1000      0.164       0.20        1.56           0.360       0.100       0.220     
64         64              512               1000      0.188       0.34        2.72           0.740       0.120       0.500     
128        128             1024              1000      0.250       0.51        4.09           0.520       0.180       0.420     
256        256             2048              1000      0.364       0.70        5.63           0.660       0.300       0.920     
512        512             4096              1000      0.612       0.84        6.69           0.920       0.560       0.920     
1024       1024            8192              1000      1.151       0.89        7.12           7.060       1.060       2.880     
2048       2048            16384             1000      2.148       0.95        7.63           8.900       2.020       5.240     
4096       4096            32768             1000      4.064       1.01        8.06           10.800      3.880       10.620    
8192       8192            65536             1000      8.681       0.94        7.55           18.620      8.320       23.420    
16384      16384           131072            1000      16.092      1.02        8.15           44.060      15.020      49.940    
32768      32768           262144            1000      35.395      0.93        7.41           107.580     33.080      110.700   
65536      65536           524288            1000      222.937     0.29        2.35           247.340     201.640     196.260   
131072     131072          1048576           1000      459.252     0.29        2.28           486.520     449.480     438.180   
262144     262144          2097152           1000      1033.787    0.25        2.03           1089.120    1016.980    1039.720  
524288     524288          4194304           1000      2318.102    0.23        1.81           2387.260    2294.660    2318.520  
1048576    1048576         8388608           1000      5480.778    0.19        1.53           5660.220    5436.640    5706.200  

