the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.091       0.01        0.09           0.237       0.084       0.491     
2          2               16                1000      0.093       0.02        0.17           0.217       0.091       0.530     
4          4               32                1000      0.136       0.03        0.23           26.909      0.108       0.927     
8          8               64                1000      0.146       0.05        0.44           0.497       0.143       0.391     
16         16              128               1000      0.202       0.08        0.63           0.335       0.198       0.765     
32         32              256               1000      0.328       0.10        0.78           0.490       0.312       1.010     
64         64              512               1000      0.608       0.11        0.84           0.977       0.583       1.579     
128        128             1024              1000      1.113       0.12        0.92           1.609       1.053       1.923     
256        256             2048              1000      2.142       0.12        0.96           2.948       2.012       3.673     
512        512             4096              1000      4.417       0.12        0.93           5.486       4.148       6.787     
1024       1024            8192              1000      9.104       0.11        0.90           11.436      8.695       12.906    
2048       2048            16384             1000      19.631      0.10        0.83           590.104     18.573      25.776    
4096       4096            32768             1000      42.836      0.10        0.76           207.843     42.012      51.812    
8192       8192            65536             1000      91.676      0.09        0.71           277.366     90.592      100.725   
16384      16384           131072            1000      189.858     0.09        0.69           339.360     187.765     195.644   
32768      32768           262144            1000      384.403     0.09        0.68           513.185     380.725     390.452   
65536      65536           524288            1000      772.287     0.08        0.68           827.298     765.894     778.427   
131072     131072          1048576           1000      1547.057    0.08        0.68           1623.956    1536.375    1551.255  
262144     262144          2097152           1000      3103.585    0.08        0.68           3164.530    3085.715    3092.593  
524288     524288          4194304           1000      6211.507    0.08        0.68           6286.776    6178.049    6223.723  
1048576    1048576         8388608           1000      12607.702   0.08        0.67           12726.704   12551.765   12647.683 

