the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.102       0.06        0.24           0.500       0.060       0.420     
2          12              48                1000      0.120       0.10        0.40           0.400       0.100       0.140     
4          24              96                1000      0.134       0.18        0.72           0.400       0.120       0.720     
8          48              192               1000      0.152       0.32        1.26           0.840       0.120       0.740     
16         96              384               1000      0.168       0.57        2.29           0.580       0.140       0.760     
32         192             768               1000      0.185       1.04        4.15           0.340       0.140       0.600     
64         384             1536              1000      0.259       1.48        5.93           0.420       0.200       0.360     
128        768             3072              1000      0.371       2.07        8.28           0.580       0.340       0.800     
256        1536            6144              1000      0.631       2.43        9.74           0.780       0.600       1.160     
512        3072            12288             1000      1.198       2.56        10.26          1.340       1.160       1.720     
1024       6144            24576             1000      2.204       2.79        11.15          10.800      2.160       2.580     
2048       12288           49152             1000      4.279       2.87        11.49          18.720      4.220       4.600     
4096       24576           98304             1000      8.386       2.93        11.72          13.980      8.340       9.240     
8192       49152           196608            1000      16.648      2.95        11.81          49.080      16.520      17.860    
16384      98304           393216            1000      33.123      2.97        11.87          68.000      33.000      37.880    
32768      196608          786432            1000      65.958      2.98        11.92          94.560      65.640      85.340    
65536      393216          1572864           1000      134.395     2.93        11.70          224.720     131.400     156.060   
131072     786432          3145728           1000      465.318     1.69        6.76           521.220     325.080     315.740   
262144     1572864         6291456           1000      668.278     2.35        9.41           698.820     654.420     650.760   
524288     3145728         12582912          1000      1374.690    2.29        9.15           1409.980    1357.540    1357.380  
1048576    6291456         25165824          1000      2862.241    2.20        8.79           3006.320    2836.240    2851.900  

