the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.087       0.07        0.28           0.180       0.040       0.100     
2          12              48                1000      0.123       0.10        0.39           0.280       0.080       0.420     
4          24              96                1000      0.159       0.15        0.60           0.300       0.100       0.620     
8          48              192               1000      0.214       0.22        0.90           0.380       0.140       1.000     
16         96              384               1000      0.427       0.22        0.90           1.100       0.360       1.800     
32         192             768               1000      1.219       0.16        0.63           2.780       1.140       3.620     
64         384             1536              1000      4.609       0.08        0.33           11.780      4.220       11.320    
128        768             3072              1000      23.110      0.03        0.13           305.220     21.420      31.740    
256        1536            6144              1000      100.771     0.02        0.06           188.140     97.240      109.800   
512        3072            12288             1000      710.526     0.00        0.02           751.680     365.620     716.660   
1024       6144            24576             1000      1439.077    0.00        0.02           1466.220    1412.720    1436.380  
2048       12288           49152             1000      5869.199    0.00        0.01           5991.380    5770.900    5858.980  
4096       24576           98304             1000      28840.978   0.00        0.00           29235.320   28529.580   28809.960 
8192       49152           196608            1000      147224.221  0.00        0.00           148407.640  146304.040  147224.000
16384      98304           393216            1000      662262.204  0.00        0.00           665806.120  659246.980  662820.600

