the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.284       0.00        0.06           0.405       0.282       1.142     
2          2               32                1000      0.286       0.01        0.11           0.567       0.284       0.625     
4          4               64                1000      0.290       0.01        0.22           0.575       0.286       1.175     
8          8               128               1000      0.294       0.03        0.44           0.626       0.289       0.758     
16         16              256               1000      0.314       0.05        0.81           0.597       0.309       0.926     
32         32              512               1000      0.328       0.10        1.56           5.871       0.320       0.684     
64         64              1024              1000      0.364       0.18        2.81           0.649       0.355       1.110     
128        128             2048              1000      0.438       0.29        4.68           0.808       0.428       0.789     
256        256             4096              1000      0.586       0.44        6.99           0.697       0.574       1.323     
512        512             8192              1000      0.886       0.58        9.24           1.472       0.875       1.676     
1024       1024            16384             1000      1.473       0.70        11.12          1.658       1.461       2.391     
2048       2048            32768             1000      2.658       0.77        12.33          2.912       2.623       3.272     
4096       4096            65536             1000      4.997       0.82        13.12          5.567       4.955       5.896     
8192       8192            131072            1000      9.706       0.84        13.50          15.355      9.622       10.926    
16384      16384           262144            1000      19.442      0.84        13.48          25.984      18.976      20.370    
32768      32768           524288            1000      38.205      0.86        13.72          42.709      37.736      39.329    
65536      65536           1048576           1000      75.399      0.87        13.91          80.515      75.003      76.535    
131072     131072          2097152           1000      149.862     0.87        13.99          155.316     149.483     151.407   
262144     262144          4194304           1000      300.274     0.87        13.97          308.468     299.147     301.223   
524288     524288          8388608           1000      601.401     0.87        13.95          615.455     599.615     610.718   
1048576    1048576         16777216          1000      1202.246    0.87        13.95          1215.187    1199.413    1201.036  

