the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.140       0.074       0.319     
2          12              48                1000      0.074       0.16        0.65           0.079       0.074       0.114     
4          24              96                1000      0.074       0.32        1.29           0.080       0.074       0.126     
8          48              192               1000      0.076       0.64        2.54           0.307       0.075       0.095     
16         96              384               1000      0.080       1.19        4.77           0.111       0.080       0.174     
32         192             768               1000      0.092       2.09        8.37           0.303       0.091       0.113     
64         384             1536              1000      0.109       3.53        14.11          0.308       0.108       0.128     
128        768             3072              1000      0.146       5.27        21.09          0.179       0.144       0.405     
256        1536            6144              1000      0.213       7.19        28.78          0.426       0.211       0.263     
512        3072            12288             1000      0.355       8.66        34.63          0.410       0.351       0.419     
1024       6144            24576             1000      0.633       9.71        38.83          0.841       0.630       0.647     
2048       12288           49152             1000      1.198       10.26       41.03          6.460       1.189       1.538     
4096       24576           98304             1000      2.311       10.63       42.53          2.524       2.306       2.340     
8192       49152           196608            1000      4.583       10.73       42.90          4.837       4.573       4.826     
16384      98304           393216            1000      9.079       10.83       43.31          13.290      9.026       9.250     
32768      196608          786432            1000      18.190      10.81       43.23          24.490      17.979      18.237    
65536      393216          1572864           1000      36.368      10.81       43.25          54.553      35.908      38.194    
131072     786432          3145728           1000      71.934      10.93       43.73          76.468      71.536      78.992    
262144     1572864         6291456           1000      145.210     10.83       43.33          156.516     143.729     157.812   
524288     3145728         12582912          1000      321.809     9.78        39.10          326.887     313.609     324.115   
1048576    6291456         25165824          1000      652.444     9.64        38.57          661.401     648.732     654.392   

