the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.054       0.11        0.44           0.060       0.040       0.080     
2          12              48                1000      0.064       0.19        0.75           0.080       0.060       0.180     
4          24              96                1000      0.058       0.42        1.67           0.080       0.040       0.280     
8          48              192               1000      0.056       0.86        3.42           0.080       0.040       0.080     
16         96              384               1000      0.064       1.50        5.99           0.100       0.060       0.140     
32         192             768               1000      0.072       2.66        10.66          0.120       0.060       0.320     
64         384             1536              1000      0.100       3.84        15.35          0.140       0.100       0.180     
128        768             3072              1000      0.160       4.80        19.20          0.180       0.160       0.300     
256        1536            6144              1000      0.252       6.09        24.38          0.280       0.240       0.320     
512        3072            12288             1000      0.446       6.89        27.55          0.460       0.440       0.740     
1024       6144            24576             1000      0.830       7.40        29.61          0.840       0.820       1.320     
2048       12288           49152             1000      1.608       7.64        30.58          2.740       1.580       3.040     
4096       24576           98304             1000      3.132       7.85        31.39          3.140       3.120       4.500     
8192       49152           196608            1000      6.254       7.86        31.44          14.540      6.240       9.460     
16384      98304           393216            1000      12.540      7.84        31.36          24.760      12.380      16.740    
32768      196608          786432            1000      24.752      7.94        31.77          35.180      24.660      31.680    
65536      393216          1572864           1000      49.687      7.91        31.66          64.420      49.220      63.400    
131072     786432          3145728           1000      100.590     7.82        31.27          146.500     98.400      117.920   
262144     1572864         6291456           1000      210.842     7.46        29.84          438.540     201.260     313.140   
524288     3145728         12582912          1000      763.746     4.12        16.48          1052.480    662.340     620.160   
1048576    6291456         25165824          1000      2336.570    2.69        10.77          2373.420    2303.580    2301.740  

