the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.075       0.072       0.141     
2          2               16                1000      0.074       0.03        0.21           0.084       0.073       0.109     
4          4               32                1000      0.080       0.05        0.40           0.117       0.077       0.314     
8          8               64                1000      0.075       0.11        0.86           0.382       0.073       0.277     
16         16              128               1000      0.075       0.21        1.70           0.078       0.074       0.139     
32         32              256               1000      0.076       0.42        3.35           0.079       0.075       0.143     
64         64              512               1000      0.080       0.80        6.37           0.087       0.079       0.112     
128        128             1024              1000      0.089       1.44        11.53          0.118       0.087       0.109     
256        256             2048              1000      0.105       2.44        19.55          0.225       0.102       0.152     
512        512             4096              1000      0.137       3.74        29.95          0.187       0.133       0.187     
1024       1024            8192              1000      0.210       4.87        38.94          0.290       0.197       0.253     
2048       2048            16384             1000      0.329       6.22        49.74          0.504       0.318       0.489     
4096       4096            32768             1000      0.753       5.44        43.49          1.181       0.600       1.242     
8192       8192            65536             1000      1.498       5.47        43.75          2.927       1.119       2.847     
16384      16384           131072            1000      3.407       4.81        38.48          7.703       2.650       6.948     
32768      32768           262144            1000      12.582      2.60        20.84          18.915      11.771      14.149    
65536      65536           524288            1000      33.595      1.95        15.61          46.500      32.099      35.314    
131072     131072          1048576           1000      74.360      1.76        14.10          131.798     72.386      73.986    
262144     262144          2097152           1000      157.115     1.67        13.35          166.673     154.445     157.476   
524288     524288          4194304           1000      320.722     1.63        13.08          349.417     315.749     333.028   
1048576    1048576         8388608           1000      706.994     1.48        11.87          718.326     666.930     694.139   

