the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.158       0.03        0.10           0.340       0.120       0.360     
2          8               32                1000      0.179       0.04        0.18           0.340       0.120       0.380     
4          16              64                1000      0.234       0.07        0.27           0.360       0.160       0.260     
8          32              128               1000      0.273       0.12        0.47           0.420       0.220       0.780     
16         64              256               1000      0.369       0.17        0.69           0.540       0.300       0.640     
32         128             512               1000      0.557       0.23        0.92           0.720       0.500       0.720     
64         256             1024              1000      0.947       0.27        1.08           1.100       0.880       1.000     
128        512             2048              1000      1.693       0.30        1.21           8.200       1.620       1.640     
256        1024            4096              1000      3.136       0.33        1.31           3.320       3.100       3.240     
512        2048            8192              1000      6.161       0.33        1.33           12.140      6.080       6.120     
1024       4096            16384             1000      12.755      0.32        1.28           702.720     11.980      12.020    
2048       8192            32768             1000      23.935      0.34        1.37           82.500      23.720      23.760    
4096       16384           65536             1000      47.556      0.34        1.38           106.940     47.280      47.340    
8192       32768           131072            1000      94.738      0.35        1.38           121.660     94.400      94.980    
16384      65536           262144            1000      189.001     0.35        1.39           224.460     188.640     189.260   
32768      131072          524288            1000      377.710     0.35        1.39           385.940     377.040     378.060   
65536      262144          1048576           1000      759.085     0.35        1.38           781.600     755.680     773.340   
131072     524288          2097152           1000      1516.340    0.35        1.38           1529.260    1510.200    1512.140  
262144     1048576         4194304           1000      3031.673    0.35        1.38           3050.560    3020.220    3037.600  
524288     2097152         8388608           1000      6060.958    0.35        1.38           6101.100    6048.620    6097.420  
1048576    4194304         16777216          1000      12120.705   0.35        1.38           12147.100   12109.060   12114.980 

