the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.081       0.09        0.20           0.095       0.081       1.258     
2          14              32                1000      0.083       0.17        0.39           0.105       0.082       0.907     
4          28              64                1000      0.085       0.33        0.75           0.111       0.085       0.883     
8          56              128               1000      0.086       0.65        1.49           0.097       0.086       0.685     
16         112             256               1000      0.095       1.18        2.69           0.108       0.095       0.695     
32         224             512               1000      0.115       1.95        4.45           0.135       0.115       0.509     
64         448             1024              1000      0.153       2.93        6.69           0.168       0.152       0.589     
128        896             2048              1000      0.229       3.91        8.94           0.244       0.229       0.825     
256        1792            4096              1000      0.391       4.59        10.48          9.134       0.381       0.990     
512        3584            8192              1000      0.687       5.22        11.92          0.729       0.687       1.364     
1024       7168            16384             1000      1.305       5.49        12.55          8.593       1.298       1.920     
2048       14336           32768             1000      2.537       5.65        12.92          7.939       2.529       2.993     
4096       28672           65536             1000      4.994       5.74        13.12          14.670      4.981       6.474     
8192       57344           131072            1000      9.899       5.79        13.24          19.662      9.868       11.836    
16384      114688          262144            1000      19.754      5.81        13.27          28.417      19.644      21.596    
32768      229376          524288            1000      39.568      5.80        13.25          52.920      39.208      44.395    
65536      458752          1048576           1000      79.067      5.80        13.26          98.381      78.296      89.176    
131072     917504          2097152           1000      160.368     5.72        13.08          201.278     157.291     184.153   
262144     1835008         4194304           1000      337.839     5.43        12.42          428.950     328.616     398.762   
524288     3670016         8388608           1000      740.963     4.95        11.32          883.464     717.830     848.282   
1048576    7340032         16777216          1000      1515.399    4.84        11.07          1807.828    1474.318    1615.385  

