the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.073       0.01        0.22           0.083       0.073       0.225     
2          2               32                1000      0.074       0.03        0.43           0.091       0.073       0.281     
4          4               64                1000      0.075       0.05        0.85           0.088       0.074       0.484     
8          8               128               1000      0.076       0.11        1.68           0.077       0.076       0.506     
16         16              256               1000      0.079       0.20        3.24           0.085       0.079       0.479     
32         32              512               1000      0.084       0.38        6.12           0.096       0.083       0.299     
64         64              1024              1000      0.089       0.72        11.50          0.109       0.089       0.506     
128        128             2048              1000      0.102       1.25        20.02          0.122       0.101       0.327     
256        256             4096              1000      0.133       1.92        30.79          0.140       0.132       0.409     
512        512             8192              1000      0.193       2.65        42.44          0.203       0.192       0.476     
1024       1024            16384             1000      0.316       3.24        51.87          0.326       0.312       0.720     
2048       2048            32768             1000      0.554       3.70        59.15          0.570       0.551       1.433     
4096       4096            65536             1000      1.034       3.96        63.37          1.045       1.028       2.558     
8192       8192            131072            1000      2.138       3.83        61.32          2.339       2.094       6.284     
16384      16384           262144            1000      5.040       3.25        52.02          5.184       4.984       7.422     
32768      32768           524288            1000      11.198      2.93        46.82          24.406      9.749       17.598    
65536      65536           1048576           1000      26.079      2.51        40.21          36.497      21.758      33.926    
131072     131072          2097152           1000      46.167      2.84        45.43          69.451      43.193      77.848    
262144     262144          4194304           1000      111.704     2.35        37.55          164.671     99.794      163.859   
524288     524288          8388608           1000      238.152     2.20        35.22          352.251     208.234     424.352   
1048576    1048576         16777216          1000      578.889     1.81        28.98          840.124     536.424     937.283   

