the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.145       0.04        0.17           0.338       0.135       1.516     
4          24              96                1000      0.151       0.16        0.64           0.182       0.143       0.911     
16         96              384               1000      0.189       0.51        2.03           0.235       0.153       0.321     
64         384             1536              1000      0.265       1.45        5.80           0.313       0.230       0.515     
256        1536            6144              1000      0.413       3.71        14.86          0.464       0.377       0.605     
1024       6144            24576             1000      0.783       7.85        31.39          0.867       0.744       1.024     
4096       24576           98304             1000      1.825       13.47       53.86          5.916       1.730       2.151     
16384      98304           393216            1000      5.679       17.31       69.23          6.074       5.492       7.161     
65536      393216          1572864           1000      38.201      10.29       41.17          43.208      37.627      43.718    
262144     1572864         6291456           1000      281.092     5.60        22.38          292.819     278.902     293.497   
1048576    6291456         25165824          1000      1223.060    5.14        20.58          1257.500    1192.827    1228.468  

