the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.095       0.074       0.393     
2          2               16                1000      0.076       0.03        0.21           0.301       0.075       0.130     
4          4               32                1000      0.078       0.05        0.41           0.084       0.076       0.091     
8          8               64                1000      0.075       0.11        0.85           0.307       0.074       0.141     
16         16              128               1000      0.075       0.21        1.70           0.085       0.075       0.086     
32         32              256               1000      0.076       0.42        3.36           0.296       0.076       0.214     
64         64              512               1000      0.082       0.78        6.22           0.085       0.080       0.097     
128        128             1024              1000      0.090       1.42        11.38          0.305       0.088       0.113     
256        256             2048              1000      0.106       2.41        19.31          0.141       0.104       0.149     
512        512             4096              1000      0.139       3.67        29.39          0.369       0.137       0.257     
1024       1024            8192              1000      0.206       4.96        39.71          0.454       0.203       0.231     
2048       2048            16384             1000      0.336       6.10        48.81          0.573       0.333       0.728     
4096       4096            32768             1000      0.627       6.53        52.24          0.721       0.601       1.172     
8192       8192            65536             1000      1.198       6.84        54.72          1.437       1.168       2.047     
16384      16384           131072            1000      2.314       7.08        56.65          2.636       2.239       3.306     
32768      32768           262144            1000      5.817       5.63        45.07          6.445       5.350       6.211     
65536      65536           524288            1000      11.812      5.55        44.39          17.544      10.732      16.420    
131072     131072          1048576           1000      24.796      5.29        42.29          30.093      23.723      36.444    
262144     262144          2097152           1000      44.922      5.84        46.68          61.403      43.001      67.800    
524288     524288          4194304           1000      127.479     4.11        32.90          148.910     116.946     147.904   
1048576    1048576         8388608           1000      307.370     3.41        27.29          314.198     295.958     309.624   

