the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.288       0.01        0.04           0.460       0.240       1.160     
2          4               24                1000      0.347       0.01        0.07           0.540       0.300       0.680     
4          8               48                1000      0.407       0.02        0.12           0.540       0.360       1.120     
8          16              96                1000      0.581       0.03        0.17           1.000       0.520       1.160     
16         32              192               1000      0.868       0.04        0.22           1.040       0.820       1.580     
32         64              384               1000      1.425       0.04        0.27           1.880       1.380       2.500     
64         128             768               1000      2.614       0.05        0.29           3.080       2.560       3.920     
128        256             1536              1000      5.106       0.05        0.30           5.760       5.020       7.160     
256        512             3072              1000      11.010      0.05        0.28           75.660      10.740      12.140    
512        1024            6144              1000      22.411      0.05        0.27           79.500      21.940      24.480    
1024       2048            12288             1000      45.690      0.04        0.27           113.040     45.080      47.040    
2048       4096            24576             1000      91.723      0.04        0.27           120.480     90.880      93.580    
4096       8192            49152             1000      183.735     0.04        0.27           205.680     182.520     186.940   
8192       16384           98304             1000      368.526     0.04        0.27           392.080     366.620     370.600   
16384      32768           196608            1000      727.596     0.05        0.27           768.240     724.320     727.980   
32768      65536           393216            1000      1475.891    0.04        0.27           1546.280    1464.920    1482.380  
65536      131072          786432            1000      3066.254    0.04        0.26           3201.220    2945.440    2968.260  
131072     262144          1572864           1000      5841.793    0.04        0.27           5928.000    5799.200    5849.420  
262144     524288          3145728           1000      11833.436   0.04        0.27           12070.480   11771.140   11819.840 
524288     1048576         6291456           1000      23654.000   0.04        0.27           24008.040   23565.360   23604.000 
1048576    2097152         12582912          1000      48002.632   0.04        0.26           49356.440   47626.240   48251.460 

