the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.058       0.10        0.41           0.080       0.040       0.400     
2          12              48                1000      0.059       0.20        0.81           0.080       0.040       0.200     
4          24              96                1000      0.058       0.42        1.66           0.060       0.040       0.220     
8          48              192               1000      0.068       0.70        2.82           0.080       0.060       0.100     
16         96              384               1000      0.091       1.06        4.24           0.120       0.080       0.240     
32         192             768               1000      0.128       1.50        6.00           0.160       0.120       0.160     
64         384             1536              1000      0.200       1.92        7.67           0.220       0.180       0.260     
128        768             3072              1000      0.353       2.17        8.69           0.380       0.340       0.720     
256        1536            6144              1000      0.668       2.30        9.19           0.700       0.660       0.960     
512        3072            12288             1000      1.283       2.39        9.58           1.300       1.260       1.560     
1024       6144            24576             1000      2.533       2.43        9.70           12.820      2.500       5.660     
2048       12288           49152             1000      5.011       2.45        9.81           16.800      4.940       13.380    
4096       24576           98304             1000      9.756       2.52        10.08          31.100      9.660       18.080    
8192       49152           196608            1000      19.969      2.46        9.85           31.560      19.460      30.080    
16384      98304           393216            1000      39.162      2.51        10.04          56.680      38.520      70.100    
32768      196608          786432            1000      113.154     1.74        6.95           138.240     111.580     153.280   
65536      393216          1572864           1000      163.055     2.41        9.65           341.680     156.060     314.180   
131072     786432          3145728           1000      1454.115    0.54        2.16           1551.740    1008.180    943.620   
262144     1572864         6291456           1000      1499.820    1.05        4.19           1577.520    1484.520    1396.940  
524288     3145728         12582912          1000      3525.522    0.89        3.57           3801.480    3498.700    3375.960  
1048576    6291456         25165824          1000      6798.294    0.93        3.70           6850.420    6757.240    7393.660  

