the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.109       0.01        0.15           0.600       0.040       0.080     
2          2               32                1000      0.110       0.02        0.29           0.300       0.080       0.460     
4          4               64                1000      0.121       0.03        0.53           0.480       0.060       0.780     
8          8               128               1000      0.120       0.07        1.07           0.320       0.060       0.140     
16         16              256               1000      0.127       0.13        2.02           0.300       0.100       0.320     
32         32              512               1000      0.118       0.27        4.34           0.360       0.080       0.340     
64         64              1024              1000      0.187       0.34        5.47           0.380       0.140       0.220     
128        128             2048              1000      0.211       0.61        9.70           0.420       0.180       0.480     
256        256             4096              1000      0.387       0.66        10.59          0.620       0.360       0.620     
512        512             8192              1000      0.616       0.83        13.30          8.520       0.580       0.980     
1024       1024            16384             1000      1.187       0.86        13.81          7.560       1.140       2.200     
2048       2048            32768             1000      2.289       0.89        14.32          7.660       2.240       4.280     
4096       4096            65536             1000      4.394       0.93        14.91          15.140      4.340       9.980     
8192       8192            131072            1000      8.667       0.95        15.12          15.340      8.580       17.300    
16384      16384           262144            1000      17.221      0.95        15.22          32.940      17.020      34.780    
32768      32768           524288            1000      35.790      0.92        14.65          88.660      34.040      66.220    
65536      65536           1048576           1000      159.174     0.41        6.59           204.900     129.280     131.740   
131072     131072          2097152           1000      272.322     0.48        7.70           308.260     266.760     277.280   
262144     262144          4194304           1000      483.607     0.54        8.67           525.140     476.340     481.660   
524288     524288          8388608           1000      1217.139    0.43        6.89           1316.260    1200.500    1205.540  
1048576    1048576         16777216          1000      2352.915    0.45        7.13           2543.480    2330.080    2389.220  

