the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.106       0.01        0.08           0.220       0.040       0.080     
2          2               16                1000      0.125       0.02        0.13           0.360       0.040       0.340     
4          4               32                1000      0.101       0.04        0.32           0.500       0.040       0.480     
8          8               64                1000      0.118       0.07        0.54           0.660       0.040       0.420     
16         16              128               1000      0.119       0.13        1.08           0.260       0.060       0.460     
32         32              256               1000      0.136       0.23        1.88           0.440       0.060       0.180     
64         64              512               1000      0.154       0.42        3.34           0.380       0.100       0.440     
128        128             1024              1000      0.168       0.76        6.09           0.600       0.120       0.420     
256        256             2048              1000      0.203       1.26        10.11          0.560       0.160       0.360     
512        512             4096              1000      0.274       1.87        14.96          0.640       0.220       0.680     
1024       1024            8192              1000      0.441       2.32        18.57          0.780       0.400       0.880     
2048       2048            16384             1000      0.913       2.24        17.94          7.340       0.860       1.940     
4096       4096            32768             1000      1.887       2.17        17.36          2.360       1.820       3.520     
8192       8192            65536             1000      3.719       2.20        17.62          5.400       3.620       7.820     
16384      16384           131072            1000      7.097       2.31        18.47          13.600      6.940       17.580    
32768      32768           262144            1000      14.067      2.33        18.64          31.560      13.520      38.380    
65536      65536           524288            1000      28.097      2.33        18.66          74.920      25.740      78.940    
131072     131072          1048576           1000      119.368     1.10        8.78           139.540     107.920     112.720   
262144     262144          2097152           1000      292.945     0.89        7.16           322.620     280.280     255.840   
524288     524288          4194304           1000      530.522     0.99        7.91           576.920     517.520     506.700   
1048576    1048576         8388608           1000      953.671     1.10        8.80           1729.960    931.680     1381.660  

