the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.087       0.01        0.05           0.326       0.081       0.129     
2          2               8                 1000      0.089       0.02        0.09           0.116       0.085       0.130     
4          4               16                1000      0.095       0.04        0.17           0.338       0.093       0.148     
8          8               32                1000      0.111       0.07        0.29           0.358       0.108       0.250     
16         16              64                1000      0.143       0.11        0.45           0.175       0.137       0.200     
32         32              128               1000      0.204       0.16        0.63           0.210       0.198       0.279     
64         64              256               1000      0.328       0.20        0.78           0.383       0.316       0.398     
128        128             512               1000      0.584       0.22        0.88           11.000      0.558       0.630     
256        256             1024              1000      0.981       0.26        1.04           1.242       0.947       1.045     
512        512             2048              1000      1.890       0.27        1.08           2.139       1.839       1.956     
1024       1024            4096              1000      3.701       0.28        1.11           3.902       3.623       3.772     
2048       2048            8192              1000      12.204      0.17        0.67           4877.737    7.227       7.461     
4096       4096            16384             1000      15.788      0.26        1.04           910.097     14.503      14.782    
8192       8192            32768             1000      32.148      0.25        1.02           39.284      31.712      31.866    
16384      16384           65536             1000      65.355      0.25        1.00           709.906     63.369      65.145    
32768      32768           131072            1000      128.707     0.25        1.02           313.419     126.646     127.030   
65536      65536           262144            1000      256.399     0.26        1.02           335.912     253.263     258.484   
131072     131072          524288            1000      498.847     0.26        1.05           594.811     466.230     506.827   
262144     262144          1048576           1000      1023.173    0.26        1.02           1071.593    933.019     1034.348  
524288     524288          2097152           1000      1962.274    0.27        1.07           2107.432    1874.948    2028.552  
1048576    1048576         4194304           1000      3931.583    0.27        1.07           4005.437    3877.009    3988.291  

