the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.155       0.02        0.05           0.320       0.060       0.200     
2          6               16                1000      0.162       0.04        0.10           0.620       0.080       0.360     
4          12              32                1000      0.161       0.07        0.20           0.300       0.100       0.480     
8          24              64                1000      0.168       0.14        0.38           0.300       0.100       0.840     
16         48              128               1000      0.158       0.30        0.81           0.320       0.080       0.680     
32         96              256               1000      0.158       0.61        1.62           0.680       0.080       0.560     
64         192             512               1000      0.164       1.17        3.12           0.220       0.100       0.600     
128        384             1024              1000      0.188       2.04        5.45           0.340       0.120       0.400     
256        768             2048              1000      0.222       3.45        9.21           0.360       0.140       0.300     
512        1536            4096              1000      0.359       4.28        11.41          6.740       0.300       0.760     
1024       3072            8192              1000      0.507       6.05        16.14          0.680       0.420       1.120     
2048       6144            16384             1000      0.838       7.33        19.54          1.240       0.760       2.120     
4096       12288           32768             1000      1.408       8.72        23.27          2.120       1.340       3.420     
8192       24576           65536             1000      2.812       8.74        23.31          13.100      2.540       9.140     
16384      49152           131072            1000      5.272       9.32        24.86          6.940       5.160       19.620    
32768      98304           262144            1000      9.666       10.17       27.12          59.100      9.220       36.680    
65536      196608          524288            1000      19.304      10.18       27.16          370.620     18.200      70.520    
131072     393216          1048576           1000      38.228      10.29       27.43          162.620     36.080      141.920   
262144     786432          2097152           1000      254.792     3.09        8.23           317.240     238.520     232.000   
524288     1572864         4194304           1000      467.128     3.37        8.98           498.660     452.240     423.280   
1048576    3145728         8388608           1000      875.704     3.59        9.58           914.660     865.680     867.260   

