the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.076       0.01        0.11           0.163       0.075       0.632     
2          2               16                1000      0.076       0.03        0.21           0.215       0.075       0.139     
4          4               32                1000      0.077       0.05        0.42           0.343       0.076       0.201     
8          8               64                1000      0.079       0.10        0.81           0.306       0.077       0.219     
16         16              128               1000      0.081       0.20        1.59           0.313       0.080       0.150     
32         32              256               1000      0.089       0.36        2.89           0.325       0.087       0.544     
64         64              512               1000      0.102       0.63        5.01           0.440       0.100       0.404     
128        128             1024              1000      0.136       0.94        7.52           0.490       0.130       0.370     
256        256             2048              1000      0.198       1.29        10.35          0.608       0.189       0.493     
512        512             4096              1000      0.327       1.56        12.52          0.655       0.307       0.643     
1024       1024            8192              1000      0.549       1.86        14.91          1.352       0.541       1.153     
2048       2048            16384             1000      1.185       1.73        13.83          1.755       1.023       2.445     
4096       4096            32768             1000      3.536       1.16        9.27           1457.245    1.965       5.917     
8192       8192            65536             1000      4.877       1.68        13.44          9.537       4.176       11.291    
16384      16384           131072            1000      16.002      1.02        8.19           31.194      14.518      24.413    
32768      32768           262144            1000      49.608      0.66        5.28           95.366      47.704      54.926    
65536      65536           524288            1000      103.654     0.63        5.06           197.279     100.718     107.317   
131072     131072          1048576           1000      219.669     0.60        4.77           283.620     213.223     225.202   
262144     262144          2097152           1000      434.485     0.60        4.83           579.043     388.009     478.361   
524288     524288          4194304           1000      989.170     0.53        4.24           1202.159    919.150     1179.274  
1048576    1048576         8388608           1000      1425.762    0.74        5.88           1661.055    1261.261    1515.086  

