the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.076       0.01        0.11           0.303       0.074       0.297     
2          2               16                1000      0.075       0.03        0.21           0.204       0.074       0.292     
4          4               32                1000      0.075       0.05        0.42           0.300       0.074       0.298     
8          8               64                1000      0.079       0.10        0.81           0.347       0.076       0.390     
16         16              128               1000      0.080       0.20        1.60           0.303       0.077       0.093     
32         32              256               1000      0.084       0.38        3.04           0.284       0.080       0.112     
64         64              512               1000      0.087       0.73        5.87           0.267       0.083       0.121     
128        128             1024              1000      0.096       1.33        10.64          0.379       0.091       0.113     
256        256             2048              1000      0.112       2.29        18.36          0.402       0.106       0.156     
512        512             4096              1000      0.143       3.59        28.71          0.443       0.138       0.177     
1024       1024            8192              1000      0.212       4.83        38.64          0.490       0.206       0.408     
2048       2048            16384             1000      0.341       6.01        48.08          0.818       0.335       0.818     
4096       4096            32768             1000      0.875       4.68        37.45          1.223       0.719       1.597     
8192       8192            65536             1000      1.489       5.50        44.01          2.206       1.155       3.212     
16384      16384           131072            1000      3.447       4.75        38.03          5.119       2.853       6.874     
32768      32768           262144            1000      11.419      2.87        22.96          21.172      10.488      14.640    
65536      65536           524288            1000      30.089      2.18        17.42          38.066      28.479      35.785    
131072     131072          1048576           1000      70.433      1.86        14.89          78.948      68.211      74.334    
262144     262144          2097152           1000      152.163     1.72        13.78          164.942     148.407     161.534   
524288     524288          4194304           1000      313.998     1.67        13.36          330.395     309.677     334.688   
1048576    1048576         8388608           1000      670.298     1.56        12.51          698.238     661.012     681.228   

