the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.082       0.01        0.05           0.360       0.040       0.060     
2          2               8                 1000      0.083       0.02        0.10           0.240       0.040       0.260     
4          4               16                1000      0.098       0.04        0.16           0.260       0.060       0.100     
8          8               32                1000      0.098       0.08        0.33           0.120       0.060       0.100     
16         16              64                1000      0.098       0.16        0.65           0.580       0.060       0.180     
32         32              128               1000      0.098       0.33        1.31           0.380       0.060       0.080     
64         64              256               1000      0.102       0.63        2.51           0.180       0.080       0.100     
128        128             512               1000      0.123       1.04        4.17           0.240       0.080       0.120     
256        256             1024              1000      0.156       1.64        6.57           0.400       0.120       0.200     
512        512             2048              1000      0.223       2.29        9.17           0.520       0.200       0.300     
1024       1024            4096              1000      0.349       2.93        11.73          0.560       0.320       0.380     
2048       2048            8192              1000      0.620       3.30        13.21          0.660       0.580       0.680     
4096       4096            16384             1000      1.199       3.42        13.67          1.260       1.140       1.600     
8192       8192            32768             1000      2.384       3.44        13.75          2.540       2.340       2.720     
16384      16384           65536             1000      4.688       3.49        13.98          4.840       4.660       5.220     
32768      32768           131072            1000      9.330       3.51        14.05          17.240      9.260       9.660     
65536      65536           262144            1000      18.537      3.54        14.14          25.820      18.480      18.860    
131072     131072          524288            1000      37.053      3.54        14.15          47.500      36.900      37.580    
262144     262144          1048576           1000      76.032      3.45        13.79          95.600      75.220      76.580    
524288     524288          2097152           1000      153.876     3.41        13.63          174.500     152.680     156.220   
1048576    1048576         4194304           1000      362.207     2.89        11.58          435.020     354.720     367.900   

